year,quarter,district,open_rate,close_rate
2018,1,1000081,125,58
2018,1,1000080,98,53
2018,1,1000079,92,50
2018,1,1000078,123,63
2018,1,1000077,109,59
2018,1,1000076,106,67
2018,1,1000075,138,50
2018,1,1000074,98,55
2018,1,1000073,96,47
2018,1,1000072,98,49
2018,1,1000071,63,49
2018,1,1000070,110,61
2018,1,1000069,136,72
2018,1,1000068,110,60
2018,1,1000067,130,50
2018,1,1000066,117,51
2018,1,1000065,103,62
2018,1,1000064,92,58
2018,1,1000063,88,48
2018,1,1000062,95,53
2018,1,1000061,102,59
2018,1,1000060,75,52
2018,1,1000059,133,77
2018,1,1000058,69,46
2018,1,1000057,95,58
2018,1,1000056,113,58
2018,1,1000055,101,43
2018,1,1000054,75,45
2018,1,1000053,84,55
2018,1,1000052,120,58
2018,1,1000051,90,55
2018,1,1000050,118,44
2018,1,1000049,100,50
2018,1,1000048,113,67
2018,1,1000047,135,54
2018,1,1000046,134,53
2018,1,1000045,90,53
2018,1,1000044,131,64
2018,1,1000043,106,50
2018,1,1000042,116,61
2018,1,1000041,102,58
2018,1,1000040,155,54
2018,1,1000039,162,60
2018,1,1000038,93,56
2018,1,1000037,101,59
2018,1,1000036,102,42
2018,1,1000035,109,43
2018,1,1000034,92,51
2018,1,1000033,119,50
2018,1,1000032,108,52
2018,1,1000031,101,47
2018,1,1000030,111,58
2018,1,1000029,125,67
2018,1,1000028,121,61
2018,1,1000027,76,53
2018,1,1000026,93,66
2018,1,1000025,140,82
2018,1,1000024,134,69
2018,1,1000023,120,75
2018,1,1000022,134,54
2018,1,1000021,91,64
2018,1,1000020,117,60
2018,1,1000019,129,46
2018,1,1000018,88,53
2018,1,1000017,169,60
2018,1,1000016,96,57
2018,1,1000015,103,54
2018,1,1000014,161,53
2018,1,1000013,118,50
2018,1,1000012,57,59
2018,1,1000011,121,48
2018,1,1000010,103,45
2018,1,1000009,93,55
2018,1,1000008,65,48
2018,1,1000007,81,55
2018,1,1000006,94,58
2018,1,1000005,78,50
2018,1,1000004,83,55
2018,1,1000003,103,53
2018,1,1000002,113,43
2018,1,1000001,92,55
2017,4,1001496,82,60
2017,4,1001495,84,51
2017,4,1001494,142,63
2017,4,1001493,121,52
2017,4,1001492,136,57
2017,4,1001491,109,58
2017,4,1001490,107,47
2017,4,1001489,109,44
2017,4,1001488,94,44
2017,4,1001487,140,59
2017,4,1001486,152,90
2017,4,1001485,91,43
2017,4,1001484,104,58
2017,4,1001483,100,50
2017,4,1001482,120,59
2017,4,1001481,109,44
2017,4,1001480,98,53
2017,4,1001479,108,49
2017,4,1001478,99,49
2017,4,1001477,119,56
2017,4,1001476,97,47
2017,4,1001475,74,51
2017,4,1001474,119,54
2017,4,1001473,119,67
2017,4,1001472,108,54
2017,4,1001471,96,48
2017,4,1001470,91,56
2017,4,1001469,110,50
2017,4,1001468,120,47
2017,4,1001467,99,77
2017,4,1001466,95,55
2017,4,1001465,143,97
2017,4,1001464,117,68
2017,4,1001463,137,48
2017,4,1001462,112,43
2017,4,1001461,85,46
2017,4,1001460,98,52
2017,4,1001459,103,55
2017,4,1001458,102,52
2017,4,1001457,138,63
2017,4,1001456,115,57
2017,4,1001455,117,50
2017,4,1001454,134,49
2017,4,1001453,65,48
2017,4,1001452,137,56
2017,4,1001451,117,58
2017,4,1001450,105,46
2017,4,1001449,112,56
2017,4,1001448,105,55
2017,4,1001447,128,53
2017,4,1001446,102,49
2017,4,1001445,181,43
2017,4,1001444,92,53
2017,4,1001443,92,58
2017,4,1001442,146,61
2017,4,1001441,159,61
2017,4,1001440,89,56
2017,4,1001439,95,43
2017,4,1001438,106,60
2017,4,1001437,99,75
2017,4,1001436,165,76
2017,4,1001435,136,65
2017,4,1001434,271,56
2017,4,1001433,137,49
2017,4,1001432,116,75
2017,4,1001431,133,61
2017,4,1001430,101,54
2017,4,1001429,105,56
2017,4,1001428,188,56
2017,4,1001427,106,56
2017,4,1001426,136,78
2017,4,1001425,265,0
2017,4,1001424,110,48
2017,4,1001423,151,83
2017,4,1001422,121,59
2017,4,1001421,113,49
2017,4,1001420,119,57
2017,4,1001419,123,56
2017,4,1001418,111,52
2017,4,1001417,99,59
2017,4,1001416,65,56
2017,4,1001415,104,49
2017,4,1001414,112,57
2017,4,1001413,95,52
2017,4,1001412,131,54
2017,4,1001411,104,49
2017,4,1001410,125,54
2017,4,1001409,134,54
2017,4,1001408,68,45
2017,4,1001407,93,69
2017,4,1001406,98,51
2017,4,1001405,122,57
2017,4,1001404,110,51
2017,4,1001403,90,54
2017,4,1001402,128,56
2017,4,1001401,124,54
2017,4,1001400,121,46
2017,4,1001399,118,46
2017,4,1001398,96,49
2017,4,1001397,105,48
2017,4,1001396,90,50
2017,4,1001395,103,50
2017,4,1001394,119,52
2017,4,1001393,112,57
2017,4,1001392,81,52
2017,4,1001391,104,51
2017,4,1001390,88,52
2017,4,1001389,54,69
2017,4,1001388,111,54
2017,4,1001387,122,37
2017,4,1001386,174,49
2017,4,1001385,118,63
2017,4,1001384,135,54
2017,4,1001383,124,52
2017,4,1001382,116,94
2017,4,1001381,185,87
2017,4,1001380,102,44
2017,4,1001379,148,89
2017,4,1001378,99,79
2017,4,1001377,116,59
2017,4,1001376,169,80
2017,4,1001375,106,62
2017,4,1001374,106,58
2017,4,1001373,118,67
2017,4,1001372,112,73
2017,4,1001371,100,52
2017,4,1001370,145,38
2017,4,1001369,126,67
2017,4,1001368,116,58
2017,4,1001367,106,41
2017,4,1001366,303,113
2017,4,1001365,127,52
2017,4,1001364,103,48
2017,4,1001363,103,52
2017,4,1001362,81,53
2017,4,1001361,108,48
2017,4,1001360,105,47
2017,4,1001359,119,50
2017,4,1001358,100,44
2017,4,1001357,109,57
2017,4,1001356,102,45
2017,4,1001355,109,53
2017,4,1001354,91,54
2017,4,1001353,125,61
2017,4,1001352,95,51
2017,4,1001351,103,59
2017,4,1001350,121,66
2017,4,1001349,93,46
2017,4,1001348,98,48
2017,4,1001347,104,45
2017,4,1001346,109,52
2017,4,1001345,147,59
2017,4,1001344,130,50
2017,4,1001343,125,57
2017,4,1001342,95,55
2017,4,1001341,149,64
2017,4,1001340,120,59
2017,4,1001339,111,55
2017,4,1001338,125,57
2017,4,1001337,118,57
2017,4,1001336,115,52
2017,4,1001335,100,49
2017,4,1001334,115,50
2017,4,1001333,81,58
2017,4,1001332,103,49
2017,4,1001331,115,50
2017,4,1001330,103,49
2017,4,1001329,102,52
2017,4,1001328,132,48
2017,4,1001327,121,43
2017,4,1001326,114,52
2017,4,1001325,112,53
2017,4,1001324,120,54
2017,4,1001323,93,45
2017,4,1001322,137,77
2017,4,1001321,137,54
2017,4,1001320,146,56
2017,4,1001319,150,68
2017,4,1001318,139,69
2017,4,1001317,138,81
2017,4,1001316,133,61
2017,4,1001315,99,111
2017,4,1001314,177,92
2017,4,1001313,112,70
2017,4,1001312,105,35
2017,4,1001311,261,129
2017,4,1001310,333,87
2017,4,1001309,121,61
2017,4,1001308,90,48
2017,4,1001307,109,50
2017,4,1001306,125,46
2017,4,1001305,233,28
2017,4,1001304,117,45
2017,4,1001303,156,64
2017,4,1001302,95,52
2017,4,1001301,113,50
2017,4,1001300,84,49
2017,4,1001299,117,49
2017,4,1001298,106,47
2017,4,1001297,107,61
2017,4,1001296,127,65
2017,4,1001295,103,54
2017,4,1001294,125,55
2017,4,1001293,122,81
2017,4,1001292,82,51
2017,4,1001291,140,76
2017,4,1001290,126,55
2017,4,1001289,125,52
2017,4,1001288,129,70
2017,4,1001287,94,71
2017,4,1001286,98,74
2017,4,1001285,96,64
2017,4,1001284,127,74
2017,4,1001283,101,56
2017,4,1001282,115,59
2017,4,1001281,95,61
2017,4,1001280,105,52
2017,4,1001279,114,52
2017,4,1001278,123,55
2017,4,1001277,157,67
2017,4,1001276,118,51
2017,4,1001275,131,54
2017,4,1001274,145,65
2017,4,1001273,135,58
2017,4,1001272,198,39
2017,4,1001271,116,46
2017,4,1001270,133,59
2017,4,1001269,84,56
2017,4,1001268,154,73
2017,4,1001267,142,66
2017,4,1001266,146,64
2017,4,1001265,202,84
2017,4,1001264,112,57
2017,4,1001263,80,46
2017,4,1001262,100,44
2017,4,1001261,100,46
2017,4,1001260,97,48
2017,4,1001259,112,49
2017,4,1001258,75,49
2017,4,1001257,90,49
2017,4,1001256,98,47
2017,4,1001255,85,39
2017,4,1001254,84,48
2017,4,1001253,111,67
2017,4,1001252,111,55
2017,4,1001251,88,49
2017,4,1001250,92,46
2017,4,1001249,123,59
2017,4,1001248,86,45
2017,4,1001247,76,50
2017,4,1001246,107,52
2017,4,1001245,96,48
2017,4,1001244,86,47
2017,4,1001243,92,48
2017,4,1001242,94,54
2017,4,1001241,101,49
2017,4,1001240,87,51
2017,4,1001239,49,35
2017,4,1001238,154,60
2017,4,1001237,113,53
2017,4,1001236,94,55
2017,4,1001235,121,55
2017,4,1001234,100,57
2017,4,1001233,125,52
2017,4,1001232,108,57
2017,4,1001231,122,44
2017,4,1001230,139,63
2017,4,1001229,143,63
2017,4,1001228,135,53
2017,4,1001227,107,59
2017,4,1001226,98,57
2017,4,1001225,118,36
2017,4,1001224,93,46
2017,4,1001223,121,55
2017,4,1001222,120,49
2017,4,1001221,87,45
2017,4,1001220,96,50
2017,4,1001219,118,60
2017,4,1001218,141,66
2017,4,1001217,135,70
2017,4,1001216,121,55
2017,4,1001215,133,68
2017,4,1001214,144,56
2017,4,1001213,100,55
2017,4,1001212,136,59
2017,4,1001211,123,48
2017,4,1001210,116,56
2017,4,1001209,122,62
2017,4,1001208,141,61
2017,4,1001207,153,53
2017,4,1001206,117,58
2017,4,1001205,137,59
2017,4,1001204,158,58
2017,4,1001203,144,54
2017,4,1001202,101,69
2017,4,1001201,107,55
2017,4,1001200,149,58
2017,4,1001199,149,57
2017,4,1001198,110,53
2017,4,1001197,111,48
2017,4,1001196,124,66
2017,4,1001195,106,52
2017,4,1001194,56,45
2017,4,1001193,102,46
2017,4,1001192,125,57
2017,4,1001191,99,69
2017,4,1001190,106,50
2017,4,1001189,106,49
2017,4,1001188,133,66
2017,4,1001187,89,53
2017,4,1001186,108,46
2017,4,1001185,106,51
2017,4,1001184,72,49
2017,4,1001183,78,49
2017,4,1001182,67,45
2017,4,1001181,92,51
2017,4,1001180,118,55
2017,4,1001179,83,44
2017,4,1001178,87,47
2017,4,1001177,96,54
2017,4,1001176,130,61
2017,4,1001175,100,54
2017,4,1001174,94,48
2017,4,1001173,113,49
2017,4,1001172,86,51
2017,4,1001171,131,63
2017,4,1001170,90,45
2017,4,1001169,120,58
2017,4,1001168,121,54
2017,4,1001167,74,44
2017,4,1001166,92,50
2017,4,1001165,75,51
2017,4,1001164,112,53
2017,4,1001163,88,49
2017,4,1001162,84,55
2017,4,1001161,53,43
2017,4,1001160,97,49
2017,4,1001159,104,53
2017,4,1001158,85,49
2017,4,1001157,98,48
2017,4,1001156,93,45
2017,4,1001155,130,49
2017,4,1001154,118,49
2017,4,1001153,83,49
2017,4,1001152,116,55
2017,4,1001151,131,46
2017,4,1001150,123,60
2017,4,1001149,116,55
2017,4,1001148,92,51
2017,4,1001147,135,46
2017,4,1001146,67,55
2017,4,1001145,115,57
2017,4,1001144,101,46
2017,4,1001143,116,53
2017,4,1001142,114,63
2017,4,1001141,94,45
2017,4,1001140,95,49
2017,4,1001139,95,46
2017,4,1001138,91,45
2017,4,1001137,104,52
2017,4,1001136,81,51
2017,4,1001135,87,47
2017,4,1001134,98,55
2017,4,1001133,84,49
2017,4,1001132,109,49
2017,4,1001131,89,52
2017,4,1001130,85,45
2017,4,1001129,97,53
2017,4,1001128,100,45
2017,4,1001127,108,46
2017,4,1001126,107,57
2017,4,1001125,80,43
2017,4,1001124,143,56
2017,4,1001123,102,46
2017,4,1001122,96,45
2017,4,1001121,122,49
2017,4,1001120,103,43
2017,4,1001119,116,58
2017,4,1001118,55,35
2017,4,1001117,92,45
2017,4,1001116,106,52
2017,4,1001115,90,46
2017,4,1001114,94,47
2017,4,1001113,130,74
2017,4,1001112,104,44
2017,4,1001111,91,48
2017,4,1001110,89,49
2017,4,1001109,94,47
2017,4,1001108,102,50
2017,4,1001107,85,45
2017,4,1001106,90,45
2017,4,1001105,91,51
2017,4,1001104,95,57
2017,4,1001103,82,60
2017,4,1001102,118,56
2017,4,1001101,84,44
2017,4,1001100,84,53
2017,4,1001099,91,52
2017,4,1001098,82,45
2017,4,1001097,89,69
2017,4,1001096,61,41
2017,4,1001095,85,44
2017,4,1001094,66,43
2017,4,1001093,97,48
2017,4,1001092,90,43
2017,4,1001091,87,57
2017,4,1001090,82,42
2017,4,1001089,99,46
2017,4,1001088,82,47
2017,4,1001087,85,42
2017,4,1001086,112,72
2017,4,1001085,82,45
2017,4,1001084,84,48
2017,4,1001083,114,47
2017,4,1001082,76,45
2017,4,1001081,84,46
2017,4,1001080,122,42
2017,4,1001079,166,48
2017,4,1001078,92,45
2017,4,1001077,75,40
2017,4,1001076,77,54
2017,4,1001075,97,53
2017,4,1001074,93,41
2017,4,1001073,80,43
2017,4,1001072,92,52
2017,4,1001071,81,49
2017,4,1001070,81,43
2017,4,1001069,73,49
2017,4,1001068,91,48
2017,4,1001067,106,57
2017,4,1001066,68,43
2017,4,1001065,101,52
2017,4,1001064,73,47
2017,4,1001063,96,55
2017,4,1001062,83,44
2017,4,1001061,115,46
2017,4,1001060,77,58
2017,4,1001059,101,45
2017,4,1001058,87,44
2017,4,1001057,90,49
2017,4,1001056,93,43
2017,4,1001055,93,56
2017,4,1001054,97,54
2017,4,1001053,81,50
2017,4,1001052,82,43
2017,4,1001051,87,53
2017,4,1001050,92,48
2017,4,1001049,125,54
2017,4,1001048,92,46
2017,4,1001047,99,44
2017,4,1001046,99,43
2017,4,1001045,94,50
2017,4,1001044,92,47
2017,4,1001043,112,54
2017,4,1001042,89,50
2017,4,1001041,95,49
2017,4,1001040,111,57
2017,4,1001039,102,48
2017,4,1001038,62,42
2017,4,1001037,99,52
2017,4,1001036,82,40
2017,4,1001035,95,46
2017,4,1001034,103,51
2017,4,1001033,125,54
2017,4,1001032,80,46
2017,4,1001031,102,56
2017,4,1001030,99,52
2017,4,1001029,149,54
2017,4,1001028,107,57
2017,4,1001027,67,44
2017,4,1001026,108,47
2017,4,1001025,86,47
2017,4,1001024,93,50
2017,4,1001023,67,47
2017,4,1001022,97,49
2017,4,1001021,70,42
2017,4,1001020,46,35
2017,4,1001019,123,49
2017,4,1001018,89,40
2017,4,1001017,109,51
2017,4,1001016,99,48
2017,4,1001015,67,45
2017,4,1001014,201,79
2017,4,1001013,90,48
2017,4,1001012,83,45
2017,4,1001011,106,53
2017,4,1001010,91,40
2017,4,1001009,105,51
2017,4,1001008,92,52
2017,4,1001007,95,53
2017,4,1001006,88,50
2017,4,1001005,110,47
2017,4,1001004,87,44
2017,4,1001003,80,42
2017,4,1001002,92,43
2017,4,1001001,84,51
2017,4,1001000,87,43
2017,4,1000999,85,49
2017,4,1000998,93,45
2017,4,1000997,109,51
2017,4,1000996,123,48
2017,4,1000995,111,52
2017,4,1000994,81,48
2017,4,1000993,89,48
2017,4,1000992,106,48
2017,4,1000991,106,44
2017,4,1000990,96,44
2017,4,1000989,97,48
2017,4,1000988,80,42
2017,4,1000987,71,43
2017,4,1000986,98,40
2017,4,1000985,86,46
2017,4,1000984,101,49
2017,4,1000983,99,47
2017,4,1000982,89,48
2017,4,1000981,108,50
2017,4,1000980,86,47
2017,4,1000979,84,46
2017,4,1000978,91,45
2017,4,1000977,93,50
2017,4,1000976,92,50
2017,4,1000975,112,55
2017,4,1000974,99,45
2017,4,1000973,114,55
2017,4,1000972,85,45
2017,4,1000971,88,49
2017,4,1000970,90,46
2017,4,1000969,120,55
2017,4,1000968,90,50
2017,4,1000967,91,46
2017,4,1000966,116,51
2017,4,1000965,97,50
2017,4,1000964,92,42
2017,4,1000963,95,49
2017,4,1000962,97,49
2017,4,1000961,84,49
2017,4,1000960,98,45
2017,4,1000959,87,44
2017,4,1000958,77,44
2017,4,1000957,85,45
2017,4,1000956,85,47
2017,4,1000955,90,45
2017,4,1000954,92,45
2017,4,1000953,101,48
2017,4,1000952,101,48
2017,4,1000951,93,44
2017,4,1000950,87,44
2017,4,1000949,90,49
2017,4,1000948,99,46
2017,4,1000947,80,44
2017,4,1000946,99,46
2017,4,1000945,92,47
2017,4,1000944,91,47
2017,4,1000943,89,41
2017,4,1000942,111,50
2017,4,1000941,90,49
2017,4,1000940,104,54
2017,4,1000939,89,52
2017,4,1000938,76,46
2017,4,1000937,93,48
2017,4,1000936,76,47
2017,4,1000935,87,47
2017,4,1000934,93,49
2017,4,1000933,105,52
2017,4,1000932,94,45
2017,4,1000931,111,54
2017,4,1000930,77,44
2017,4,1000929,85,36
2017,4,1000928,106,56
2017,4,1000927,79,41
2017,4,1000926,71,47
2017,4,1000925,91,52
2017,4,1000924,87,43
2017,4,1000923,80,40
2017,4,1000922,77,45
2017,4,1000921,93,44
2017,4,1000920,80,43
2017,4,1000919,85,48
2017,4,1000918,90,51
2017,4,1000917,83,49
2017,4,1000916,85,42
2017,4,1000915,83,40
2017,4,1000914,86,47
2017,4,1000913,78,46
2017,4,1000912,87,48
2017,4,1000911,70,46
2017,4,1000910,89,46
2017,4,1000909,79,50
2017,4,1000908,74,42
2017,4,1000907,89,47
2017,4,1000906,80,46
2017,4,1000905,66,43
2017,4,1000904,86,44
2017,4,1000903,109,46
2017,4,1000902,91,48
2017,4,1000901,93,47
2017,4,1000900,96,48
2017,4,1000899,82,45
2017,4,1000898,76,52
2017,4,1000897,83,41
2017,4,1000896,77,49
2017,4,1000895,92,44
2017,4,1000894,91,41
2017,4,1000893,88,49
2017,4,1000892,111,50
2017,4,1000891,100,47
2017,4,1000890,108,46
2017,4,1000889,101,45
2017,4,1000888,106,46
2017,4,1000887,89,56
2017,4,1000886,76,41
2017,4,1000885,109,44
2017,4,1000884,95,48
2017,4,1000883,92,43
2017,4,1000882,104,53
2017,4,1000881,80,45
2017,4,1000880,85,47
2017,4,1000879,79,46
2017,4,1000878,93,50
2017,4,1000877,92,42
2017,4,1000876,94,47
2017,4,1000875,100,47
2017,4,1000874,147,61
2017,4,1000873,106,49
2017,4,1000872,90,50
2017,4,1000871,104,54
2017,4,1000870,103,49
2017,4,1000869,114,48
2017,4,1000868,105,39
2017,4,1000867,112,55
2017,4,1000866,95,49
2017,4,1000865,99,46
2017,4,1000864,88,52
2017,4,1000863,103,47
2017,4,1000862,89,54
2017,4,1000861,111,42
2017,4,1000860,99,40
2017,4,1000859,85,52
2017,4,1000858,88,51
2017,4,1000857,87,47
2017,4,1000856,107,49
2017,4,1000855,74,46
2017,4,1000854,104,54
2017,4,1000853,114,50
2017,4,1000852,94,48
2017,4,1000851,102,49
2017,4,1000850,105,46
2017,4,1000849,110,46
2017,4,1000848,113,51
2017,4,1000847,93,44
2017,4,1000846,94,50
2017,4,1000845,92,48
2017,4,1000844,105,51
2017,4,1000843,156,68
2017,4,1000842,132,60
2017,4,1000841,113,71
2017,4,1000840,138,50
2017,4,1000839,80,47
2017,4,1000838,90,53
2017,4,1000837,90,48
2017,4,1000836,96,49
2017,4,1000835,101,57
2017,4,1000834,108,49
2017,4,1000833,99,47
2017,4,1000832,100,52
2017,4,1000831,105,48
2017,4,1000830,110,47
2017,4,1000829,107,50
2017,4,1000828,67,45
2017,4,1000827,101,45
2017,4,1000826,100,53
2017,4,1000825,88,46
2017,4,1000824,102,53
2017,4,1000823,93,48
2017,4,1000822,96,51
2017,4,1000821,91,46
2017,4,1000820,78,43
2017,4,1000819,155,57
2017,4,1000818,100,50
2017,4,1000817,108,50
2017,4,1000816,85,52
2017,4,1000815,89,50
2017,4,1000814,87,47
2017,4,1000813,80,60
2017,4,1000812,88,47
2017,4,1000811,108,41
2017,4,1000810,77,51
2017,4,1000809,102,49
2017,4,1000808,101,57
2017,4,1000807,96,54
2017,4,1000806,69,47
2017,4,1000805,111,89
2017,4,1000804,102,57
2017,4,1000803,90,50
2017,4,1000802,113,54
2017,4,1000801,104,55
2017,4,1000800,107,52
2017,4,1000799,78,50
2017,4,1000798,106,49
2017,4,1000797,92,47
2017,4,1000796,96,47
2017,4,1000795,108,53
2017,4,1000794,92,53
2017,4,1000793,100,49
2017,4,1000792,85,39
2017,4,1000791,119,60
2017,4,1000790,115,52
2017,4,1000789,112,56
2017,4,1000788,80,53
2017,4,1000787,128,53
2017,4,1000786,106,47
2017,4,1000785,84,54
2017,4,1000784,79,62
2017,4,1000783,90,48
2017,4,1000782,91,49
2017,4,1000781,76,47
2017,4,1000780,79,55
2017,4,1000779,85,48
2017,4,1000778,124,61
2017,4,1000777,98,54
2017,4,1000776,129,63
2017,4,1000775,131,63
2017,4,1000774,96,56
2017,4,1000773,111,49
2017,4,1000772,94,47
2017,4,1000771,83,46
2017,4,1000770,106,47
2017,4,1000769,79,50
2017,4,1000768,118,49
2017,4,1000767,97,57
2017,4,1000766,112,50
2017,4,1000765,123,56
2017,4,1000764,108,59
2017,4,1000763,85,68
2017,4,1000762,156,81
2017,4,1000761,75,53
2017,4,1000760,86,56
2017,4,1000759,88,48
2017,4,1000758,126,52
2017,4,1000757,105,50
2017,4,1000756,107,50
2017,4,1000755,76,44
2017,4,1000754,99,48
2017,4,1000753,127,47
2017,4,1000752,75,44
2017,4,1000751,116,52
2017,4,1000750,131,60
2017,4,1000749,114,49
2017,4,1000748,113,49
2017,4,1000747,84,48
2017,4,1000746,90,58
2017,4,1000745,88,52
2017,4,1000744,115,47
2017,4,1000743,90,50
2017,4,1000742,112,56
2017,4,1000741,99,47
2017,4,1000740,101,50
2017,4,1000739,102,46
2017,4,1000738,89,46
2017,4,1000737,98,48
2017,4,1000736,139,60
2017,4,1000735,94,58
2017,4,1000734,83,46
2017,4,1000733,111,48
2017,4,1000732,94,55
2017,4,1000731,103,52
2017,4,1000730,97,46
2017,4,1000729,98,53
2017,4,1000728,117,48
2017,4,1000727,134,42
2017,4,1000726,103,49
2017,4,1000725,125,58
2017,4,1000724,94,57
2017,4,1000723,123,48
2017,4,1000722,123,60
2017,4,1000721,122,69
2017,4,1000720,72,53
2017,4,1000719,96,45
2017,4,1000718,109,43
2017,4,1000717,104,54
2017,4,1000716,125,73
2017,4,1000715,101,53
2017,4,1000714,103,43
2017,4,1000713,96,58
2017,4,1000712,89,52
2017,4,1000711,129,50
2017,4,1000710,109,54
2017,4,1000709,146,55
2017,4,1000708,96,46
2017,4,1000707,70,45
2017,4,1000706,124,54
2017,4,1000705,122,52
2017,4,1000704,120,47
2017,4,1000703,96,52
2017,4,1000702,88,41
2017,4,1000701,132,44
2017,4,1000700,124,62
2017,4,1000699,81,54
2017,4,1000698,131,50
2017,4,1000697,109,40
2017,4,1000696,123,51
2017,4,1000695,106,48
2017,4,1000694,123,44
2017,4,1000693,73,42
2017,4,1000692,101,47
2017,4,1000691,103,49
2017,4,1000690,91,50
2017,4,1000689,83,46
2017,4,1000688,85,52
2017,4,1000687,144,57
2017,4,1000686,86,49
2017,4,1000685,97,76
2017,4,1000684,111,54
2017,4,1000683,109,46
2017,4,1000682,97,51
2017,4,1000681,122,52
2017,4,1000680,116,49
2017,4,1000679,100,48
2017,4,1000678,99,48
2017,4,1000677,108,58
2017,4,1000676,131,63
2017,4,1000675,97,46
2017,4,1000674,104,46
2017,4,1000673,103,48
2017,4,1000672,98,45
2017,4,1000671,83,46
2017,4,1000670,99,54
2017,4,1000669,92,54
2017,4,1000668,104,58
2017,4,1000667,93,42
2017,4,1000666,92,49
2017,4,1000665,113,52
2017,4,1000664,101,54
2017,4,1000663,107,51
2017,4,1000662,90,51
2017,4,1000661,97,45
2017,4,1000660,121,46
2017,4,1000659,95,43
2017,4,1000658,103,48
2017,4,1000657,113,56
2017,4,1000656,112,44
2017,4,1000655,95,49
2017,4,1000654,118,49
2017,4,1000653,86,47
2017,4,1000652,95,49
2017,4,1000651,96,61
