year,quarter,district,income_avg,expand_avg
2019,2,1000236,2510617,6154364320
2019,2,1000235,2382239,7624294145
2019,2,1000234,2316763,5858169155
2019,2,1000233,2330740,8212252117
2019,2,1000232,2614792,9625891157
2019,2,1000231,2573686,9057401174
2019,2,1000230,2657482,11078028573
2019,2,1000229,2371170,8486489345
2019,2,1000228,2379191,10163724871
2019,2,1000227,2667316,6065994828
2019,2,1000226,2821106,10293965875
2019,2,1000225,3126271,5357739455
2019,2,1000224,2357545,12180559271
2019,2,1000223,2397657,9546132596
2019,2,1000222,2416326,8754713324
2019,2,1000221,2446085,7732423082
2019,2,1000220,2757346,4934875933
2019,2,1000219,2451999,5720945437
2019,2,1000218,2943785,5520861234
2019,2,1000217,3132584,6297501863
2019,2,1000216,2730124,6597520357
2019,2,1000215,2797394,6157546524
2019,2,1000214,2580862,10907039209
2019,2,1000213,2858784,4690848847
2019,2,1000212,2682831,5078844729
2019,2,1000211,2627298,4954569780
2019,2,1000210,3262364,7867509418
2019,2,1000209,2904741,5718602350
2019,2,1000208,3172408,3202139403
2019,2,1000207,3046662,3941004606
2019,2,1000206,2858565,5773974384
2019,2,1000205,2717115,8509666600
2019,2,1000204,2789198,8272776909
2019,2,1000203,2566407,6341404631
2019,2,1000202,2795777,6100694585
2019,2,1000201,2617317,8081476487
2019,2,1000200,2587693,6971070384
2019,2,1000199,3313955,6653590482
2019,2,1000198,3355893,7509971353
2019,2,1000197,2895606,9353665227
2019,2,1000196,2633577,7482431175
2019,2,1000195,2944774,6526919393
2019,2,1000194,2789392,8000200925
2019,2,1000193,2768196,7501923026
2019,2,1000192,2981579,3123837309
2019,2,1000191,2512977,4169018380
2019,2,1000190,2519754,5955044161
2019,2,1000189,3787727,7524436328
2019,2,1000188,2662204,6391100440
2019,2,1000187,2447102,6771058009
2019,2,1000186,3459125,8876614379
2019,2,1000185,2964380,7262266757
2019,2,1000184,3228970,6405549401
2019,2,1000183,3243163,5034528290
2019,2,1000182,3117616,6914231959
2019,2,1000181,3123060,6128449847
2019,2,1000180,2800064,5012964267
2019,2,1000179,2662732,4144860813
2019,2,1000178,3334582,8907430092
2019,2,1000177,3467246,7168152577
2019,2,1000176,2605253,9594725634
2019,2,1000175,2667493,9752497797
2019,2,1000174,2754323,5764069250
2019,2,1000173,2753139,8349584821
2019,2,1000172,2844967,9068484247
2019,2,1000171,3421092,7154928142
2019,2,1000170,3458719,5212000475
2019,2,1000169,3301422,4560789087
2019,2,1000168,3423984,3573145954
2019,2,1000167,2718532,13124293683
2019,2,1000166,2730963,11559947366
2019,2,1000165,2779881,10558689122
2019,2,1000164,3897917,7688917229
2019,2,1000163,2639115,11005779870
2019,2,1000162,2845342,10055180575
2019,2,1000161,2694538,9683630751
2019,2,1000160,2944834,11807466447
2019,2,1000159,2878243,9588090779
2019,2,1000158,2835072,9085940508
2019,2,1000157,2779496,10421221446
2019,2,1000156,2639960,11687993850
2019,2,1000155,5019032,6618378677
2019,2,1000154,3567052,11600318027
2019,2,1000153,2989454,8816907418
2019,2,1000152,3048684,8173075430
2019,2,1000151,2999941,10807492276
2019,2,1000150,2466288,7846311470
2019,2,1000149,3150652,4667646422
2019,2,1000148,2992002,8862951668
2019,2,1000147,3027834,9401444233
2019,2,1000146,2963334,8966915653
2019,2,1000145,2837489,5905920255
2019,2,1000144,2922161,7683587529
2019,2,1000143,2605345,7169229640
2019,2,1000142,2924524,8897094701
2019,2,1000141,4272774,7911186808
2019,2,1000140,3744780,7958367598
2019,2,1000139,2956461,9529430328
2019,2,1000138,2726536,8248708955
2019,2,1000137,2625381,10274073489
2019,2,1000136,2582921,9132036491
2019,2,1000135,2634395,6563876728
2019,2,1000134,2536559,9016823168
2019,2,1000133,2675219,13897077988
2019,2,1000132,3417669,11817742477
2019,2,1000131,2809554,9342369114
2019,2,1000130,2758169,5895671471
2019,2,1000129,2802026,7559443795
2019,2,1000128,2574141,4225508285
2019,2,1000127,2710037,7261680348
2019,2,1000126,4958361,7581219411
2019,2,1000125,4755007,8146574416
2019,2,1000124,2922167,7190245719
2019,2,1000123,3310412,10515193639
2019,2,1000122,2669444,6214714008
2019,2,1000121,2587789,8575512102
2019,2,1000120,3549659,6525255087
2019,2,1000119,3736999,7265269499
2019,2,1000118,2859958,5635378292
2019,2,1000117,3827164,8008592388
2019,2,1000116,3300970,5976180478
2019,2,1000115,3629389,5451332623
2019,2,1000114,2798675,5010283664
2019,2,1000113,4011585,3785933088
2019,2,1000112,2724036,5077573258
2019,2,1000111,2604615,4365645487
2019,2,1000110,3709068,5477943713
2019,2,1000109,3192064,4231426691
2019,2,1000108,2642044,5305643123
2019,2,1000107,3994033,7125305785
2019,2,1000106,2725134,7833619800
2019,2,1000105,3589643,4014582539
2019,2,1000104,3380233,6313263897
2019,2,1000103,3462995,4269407323
2019,2,1000102,2833392,3978927607
2019,2,1000101,3762569,9447584665
2019,2,1000100,2737583,5522166292
2019,2,1000099,2877404,5722138333
2019,2,1000098,3726791,6964600701
2019,2,1000097,4555522,11591105658
2019,2,1000096,3473133,3434128935
2019,2,1000095,3071995,6495833160
2019,2,1000094,3248531,4719403859
2019,2,1000093,3010966,6021127490
2019,2,1000092,3436798,5258602745
2019,2,1000091,3129070,7236601248
2019,2,1000090,3836901,8963827045
2019,2,1000089,3698234,9348115897
2019,2,1000088,4267186,7075620607
2019,2,1000087,3141147,9067723789
2019,2,1000086,3930952,7995648478
2019,2,1000085,3336472,6341866784
2019,2,1000084,5577887,4066695872
2019,2,1000083,2923368,1918369874
2019,2,1000082,3935746,3588645493
2019,2,1000081,4558468,3198277026
2019,2,1000080,4135077,2458091405
2019,2,1000079,4559497,2540185974
2019,2,1000078,4380077,1356810878
2019,2,1000077,3387790,9040558589
2019,2,1000076,3502813,6264787008
2019,2,1000075,2670035,10773207325
2019,2,1000074,2781682,7024475386
2019,2,1000073,3003309,5490060748
2019,2,1000072,2840931,8301857273
2019,2,1000071,3768907,5641108919
2019,2,1000070,3435967,6840369187
2019,2,1000069,3804558,4980329691
2019,2,1000068,4036168,6215665781
2019,2,1000067,3710787,6764479898
2019,2,1000066,3146492,5936341339
2019,2,1000065,3927846,6422081280
2019,2,1000064,2553570,7580706662
2019,2,1000063,3087325,7032920847
2019,2,1000062,2954956,9048269527
2019,2,1000061,2826504,6674545737
2019,2,1000060,2886817,5562337570
2019,2,1000059,2914792,5053013605
2019,2,1000058,4906362,7796297901
2019,2,1000057,3517162,7701378212
2019,2,1000056,3084145,8857179293
2019,2,1000055,3786287,5338560269
2019,2,1000054,3181915,4689418581
2019,2,1000053,3097682,3565004222
2019,2,1000052,2887565,3520038924
2019,2,1000051,3402958,4536744670
2019,2,1000050,3000343,2619535758
2019,2,1000049,3784039,9548893347
2019,2,1000048,4292206,4311810210
2019,2,1000047,2963797,3091333717
2019,2,1000046,3485414,3783800301
2019,2,1000045,4325482,3463387586
2019,2,1000044,4480119,4276039474
2019,2,1000043,3888542,8214337604
2019,2,1000042,3247690,7030495001
2019,2,1000041,2779231,4828688692
2019,2,1000040,3232268,459350217
2019,2,1000039,3247304,254112628
2019,2,1000038,2918154,8115251328
2019,2,1000037,2851343,6037950925
2019,2,1000036,2894057,8210476843
2019,2,1000035,2840387,10468252289
2019,2,1000034,3512747,9438668366
2019,2,1000033,2873978,4944327120
2019,2,1000032,3252301,6651846997
2019,2,1000031,3475746,8597513693
2019,2,1000030,3046060,6410878245
2019,2,1000029,4135013,7161487531
2019,2,1000028,3965624,6163346308
2019,2,1000027,4481941,4952192967
2019,2,1000026,4940401,4669857011
2019,2,1000025,3936923,6256333436
2019,2,1000024,2213074,6891394154
2019,2,1000023,2469902,5810657073
2019,2,1000022,2173369,5001005588
2019,2,1000021,3822098,4824806719
2019,2,1000020,2659658,6908756805
2019,2,1000019,2649917,8271557690
2019,2,1000018,2789038,4375750127
2019,2,1000017,2446636,1594359510
2019,2,1000016,3646150,3774386061
2019,2,1000015,2963600,4650949950
2019,2,1000014,2914833,2513981748
2019,2,1000013,2922993,2388483645
2019,2,1000012,3529845,3992841090
2019,2,1000011,2622622,6504166646
2019,2,1000010,3849364,3282363665
2019,2,1000009,3880030,1591639020
2019,2,1000008,3935325,1658779980
2019,2,1000007,3893535,1761379380
2019,2,1000006,3964180,2484588424
2019,2,1000005,4235718,2863576910
2019,2,1000004,3108196,4102218596
2019,2,1000003,3031699,2991833296
2019,2,1000002,3437663,5855478404
2019,2,1000001,3742322,2919926269
2019,1,1001010,3589923,12120296344
2019,1,1001009,3554305,8976116500
2019,1,1001008,3510916,6175425196
2019,1,1001007,3125437,1609692543
2019,1,1001006,3817338,10437230074
2019,1,1001005,3643830,10369642338
2019,1,1001004,3652371,14716607079
2019,1,1001003,3959903,11061346167
2019,1,1001002,3652894,12385543428
2019,1,1001001,3147485,13184559810
2019,1,1001000,3202698,9633724210
2019,1,1000999,3568150,15291679008
2019,1,1000998,3178889,13441191060
2019,1,1000997,3001693,7589354256
2019,1,1000996,3577814,6510829966
2019,1,1000995,3573001,7490772472
2019,1,1000994,3702771,5548362683
2019,1,1000993,4439137,7172329900
2019,1,1000992,4103812,10877531699
2019,1,1000991,3537870,12662514536
2019,1,1000990,3685455,10802348209
2019,1,1000989,3353559,12063332168
2019,1,1000988,3404631,12904029822
2019,1,1000987,3290978,8992675554
2019,1,1000986,3492210,14480332073
2019,1,1000985,4049896,16791123933
2019,1,1000984,4205815,8636080173
2019,1,1000983,4178536,9606744620
2019,1,1000982,3135381,2933191829
2019,1,1000981,4015342,10526122568
2019,1,1000980,3708239,9365327952
2019,1,1000979,3574893,10924319992
2019,1,1000978,3212346,11099649452
2019,1,1000977,3943012,10756042645
2019,1,1000976,5062505,7014592725
2019,1,1000975,2739625,1589131037
2019,1,1000974,4923041,4974821603
2019,1,1000973,3063263,13812455268
2019,1,1000972,3193864,12631883158
2019,1,1000971,3138898,11319059862
2019,1,1000970,5131623,5912488503
2019,1,1000969,4016716,6063189355
2019,1,1000968,3925710,11939687987
2019,1,1000967,3880307,8573806932
2019,1,1000966,3353695,6083461684
2019,1,1000965,4806216,10055757211
2019,1,1000964,4417967,8120492271
2019,1,1000963,3411002,14152982430
2019,1,1000962,5285027,9668197057
2019,1,1000961,5375023,8118011561
2019,1,1000960,4110890,9645918635
2019,1,1000959,4143314,8301455441
2019,1,1000958,4218974,8570559026
2019,1,1000957,4080053,8847985238
2019,1,1000956,4417162,11853230500
2019,1,1000955,4709707,11526565558
2019,1,1000954,5338733,20640818847
2019,1,1000953,3654602,13503440736
2019,1,1000952,4595987,13078601989
2019,1,1000951,3823890,13614831766
2019,1,1000950,4042138,9859612112
2019,1,1000949,3725861,9067785141
2019,1,1000948,3080141,13860411050
2019,1,1000947,3332325,13696878103
2019,1,1000946,2571590,14059110160
2019,1,1000945,4652815,16201663613
2019,1,1000944,3489818,13406284450
2019,1,1000943,5634168,13673396557
2019,1,1000942,3195561,8724842504
2019,1,1000941,4668661,8525158080
2019,1,1000940,3065727,7384746179
2019,1,1000939,5961403,8788276314
2019,1,1000938,3586944,8781540783
2019,1,1000937,5584101,9185644702
2019,1,1000936,5098294,4708027546
2019,1,1000935,4583381,2612255426
2019,1,1000934,4049365,8839001084
2019,1,1000933,3629603,9641993019
2019,1,1000932,5909775,8913755378
2019,1,1000931,5396652,6264551707
2019,1,1000930,5353015,11439650731
2019,1,1000929,5322958,6086578929
2019,1,1000928,3396508,3047452374
2019,1,1000927,5202632,5544731588
2019,1,1000926,4782393,4774112036
2019,1,1000925,5556970,10225160103
2019,1,1000924,5145020,7626669892
2019,1,1000923,4839026,10573001959
2019,1,1000922,4839984,11759814916
2019,1,1000921,5839604,9409730349
2019,1,1000920,6619972,10359068222
2019,1,1000919,7356386,9194537547
2019,1,1000918,5182087,5680215910
2019,1,1000917,6050598,10645489049
2019,1,1000916,4470086,7106673143
2019,1,1000915,5575082,7301190589
2019,1,1000914,4834093,9892418836
2019,1,1000913,4527131,7747436447
2019,1,1000912,5761923,8311666776
2019,1,1000911,6009699,5810420948
2019,1,1000910,6270792,5179621421
2019,1,1000909,4786298,4068741274
2019,1,1000908,4169551,3861936674
2019,1,1000907,4259183,4199504833
2019,1,1000906,3974909,4044283859
2019,1,1000905,4012549,4274811078
2019,1,1000904,6253313,12627232965
2019,1,1000903,3611552,5295862292
2019,1,1000902,5189236,9679416119
2019,1,1000901,5486253,7128896662
2019,1,1000900,4482299,8651138109
2019,1,1000899,4071050,4169407503
2019,1,1000898,3947084,5722145244
2019,1,1000897,3339877,7321525326
2019,1,1000896,3491455,9430459063
2019,1,1000895,3504180,6263152067
2019,1,1000894,3985924,6110136815
2019,1,1000893,5601409,10570606653
2019,1,1000892,5129709,3209948894
2019,1,1000891,3625848,4897891607
2019,1,1000890,3526962,6506530917
2019,1,1000889,3594693,7255734985
2019,1,1000888,4331610,4346153202
2019,1,1000887,4092435,7784559736
2019,1,1000886,3255158,8203911483
2019,1,1000885,5032496,10318178760
2019,1,1000884,5082724,8665932968
2019,1,1000883,5321537,6503975785
2019,1,1000882,6023009,5214274341
2019,1,1000881,5142789,8817633063
2019,1,1000880,4590675,10294052537
2019,1,1000879,4721637,8151725440
2019,1,1000878,3736099,11141515166
2019,1,1000877,3987569,11321567614
2019,1,1000876,3400975,7389293277
2019,1,1000875,4922982,10828981523
2019,1,1000874,4066154,12895060739
2019,1,1000873,6383714,8554854717
2019,1,1000872,4758414,10394425545
2019,1,1000871,5459828,10248085425
2019,1,1000870,4837439,9235129596
2019,1,1000869,4415482,9471434045
2019,1,1000868,2919874,8067308571
2019,1,1000867,5286467,5008360250
2019,1,1000866,5521202,6381291044
2019,1,1000865,6189805,6549977158
2019,1,1000864,5877341,8134110014
2019,1,1000863,5264112,9607446816
2019,1,1000862,5609713,7594751373
2019,1,1000861,5766131,5206108232
2019,1,1000860,3945333,7279297605
2019,1,1000859,3589179,4394869728
2019,1,1000858,4973878,6256456770
2019,1,1000857,3384721,9345709828
2019,1,1000856,3517588,7920352861
2019,1,1000855,5361571,6334377247
2019,1,1000854,5435659,9590266689
2019,1,1000853,4942288,11423538160
2019,1,1000852,3831551,6930404935
2019,1,1000851,3496378,8597027035
2019,1,1000850,5882293,5030757740
2019,1,1000849,5791323,6437682010
2019,1,1000848,5867578,6352002701
2019,1,1000847,5962369,8440173478
2019,1,1000846,3505025,5998992280
2019,1,1000845,5175974,6708120225
2019,1,1000844,4736589,3415873012
2019,1,1000843,3132726,9301945827
2019,1,1000842,2668736,5834616162
2019,1,1000841,3040317,5135963332
2019,1,1000840,3688442,6281743462
2019,1,1000839,2629905,11953691545
2019,1,1000838,2836978,10652595099
2019,1,1000837,3611387,12401292270
2019,1,1000836,3605761,9118227933
2019,1,1000835,4290618,12078980967
2019,1,1000834,3337102,10323640938
2019,1,1000833,3627517,8780650665
2019,1,1000832,3391670,13326247708
2019,1,1000831,3597017,11320848045
2019,1,1000830,3075460,7459350572
2019,1,1000829,2957244,11206868282
2019,1,1000828,3694286,8166029597
2019,1,1000827,3693936,9546895844
2019,1,1000826,3748691,11204214519
2019,1,1000825,3894756,9910773742
2019,1,1000824,2922337,10306297741
2019,1,1000823,2974876,9000055514
2019,1,1000822,3090735,6280001216
2019,1,1000821,2840548,9329643020
2019,1,1000820,2611529,10450573960
2019,1,1000819,2909471,8141032435
2019,1,1000818,2591945,8831521108
2019,1,1000817,3341531,11974671717
2019,1,1000816,3608116,10139760793
2019,1,1000815,2663997,12696281928
2019,1,1000814,4053018,6798910884
2019,1,1000813,2876785,10509954144
2019,1,1000812,3828605,11868580323
2019,1,1000811,3160019,12669567733
2019,1,1000810,3388329,12180267403
2019,1,1000809,2894352,9044807023
2019,1,1000808,2780175,9888084672
2019,1,1000807,3268497,8875829923
2019,1,1000806,3450649,9293028901
2019,1,1000805,3377286,7650317951
2019,1,1000804,3519110,10647002602
2019,1,1000803,3927569,7391329399
2019,1,1000802,3974783,7285967169
2019,1,1000801,3693279,10759837781
2019,1,1000800,3704218,9629182126
2019,1,1000799,3285380,6966515496
2019,1,1000798,3004604,9087426456
2019,1,1000797,2833294,9811770594
2019,1,1000796,3032628,8942004919
2019,1,1000795,3644409,8564694092
2019,1,1000794,3465736,4314401774
2019,1,1000793,3114552,10091030393
2019,1,1000792,3102821,6935177091
2019,1,1000791,3170347,8652562316
2019,1,1000790,3291886,7057196249
2019,1,1000789,3266647,5843459023
2019,1,1000788,3517837,10507437275
2019,1,1000787,3697270,10605789288
2019,1,1000786,3401028,9199615843
2019,1,1000785,3664735,11813020515
2019,1,1000784,2976569,11210938138
2019,1,1000783,4079769,9259805425
2019,1,1000782,3880490,7988183546
2019,1,1000781,3415893,8898859287
2019,1,1000780,3510168,7875268920
2019,1,1000779,4027646,3804619559
2019,1,1000778,3872597,3948642565
2019,1,1000777,2886203,6015056972
2019,1,1000776,3522825,7733619371
2019,1,1000775,4251793,9440689921
2019,1,1000774,4231322,6626205420
2019,1,1000773,3460125,8534495527
2019,1,1000772,3686907,10220852394
2019,1,1000771,3594948,6073807344
2019,1,1000770,3507961,7498569472
2019,1,1000769,4208675,7698457979
2019,1,1000768,4283022,8265385430
2019,1,1000767,4391181,10944661993
2019,1,1000766,3419258,8425621584
2019,1,1000765,4581375,3544659966
2019,1,1000764,4058811,2351316875
2019,1,1000763,5061237,3952998138
2019,1,1000762,4676415,6511574655
2019,1,1000761,4901194,13089954036
2019,1,1000760,4275375,7527375818
2019,1,1000759,4536308,9443075682
2019,1,1000758,4860195,9207707941
2019,1,1000757,3662371,10592812471
2019,1,1000756,4060817,9303108852
2019,1,1000755,4735444,5915536768
2019,1,1000754,4477265,5573258007
2019,1,1000753,4310967,6777613740
2019,1,1000752,3543361,8385881469
2019,1,1000751,4858371,7476458484
2019,1,1000750,4995630,9136066552
2019,1,1000749,3244213,10017596744
2019,1,1000748,3670394,11801811654
2019,1,1000747,3925578,8091992588
2019,1,1000746,3957439,10867496548
2019,1,1000745,4283520,6342238333
