year,quarter,district,b_worker
2017,4,1000696,6046
2017,4,1000695,6745
2017,4,1000694,16119
2017,4,1000693,4747
2017,4,1000692,2742
2017,4,1000691,14305
2017,4,1000690,17357
2017,4,1000689,26126
2017,4,1000688,21138
2017,4,1000687,13824
2017,4,1000686,20578
2017,4,1000685,20373
2017,4,1000684,25081
2017,4,1000683,1441
2017,4,1000682,4425
2017,4,1000681,1066
2017,4,1000680,4401
2017,4,1000679,6173
2017,4,1000678,3217
2017,4,1000677,1774
2017,4,1000676,2192
2017,4,1000675,3402
2017,4,1000674,3292
2017,4,1000673,4199
2017,4,1000672,3058
2017,4,1000671,2749
2017,4,1000670,88120
2017,4,1000669,8928
2017,4,1000668,29927
2017,4,1000667,2640
2017,4,1000666,1395
2017,4,1000665,960
2017,4,1000664,1634
2017,4,1000663,1008
2017,4,1000662,744
2017,4,1000661,829
2017,4,1000660,5913
2017,4,1000659,6899
2017,4,1000658,1850
2017,4,1000657,623
2017,4,1000656,2274
2017,4,1000655,11515
2017,4,1000654,30380
2017,4,1000653,5027
2017,4,1000652,1747
2017,4,1000651,16111
2017,4,1000650,2515
2017,4,1000649,2534
2017,4,1000648,16128
2017,4,1000647,2231
2017,4,1000646,938
2017,4,1000645,1661
2017,4,1000644,34819
2017,4,1000643,34694
2017,4,1000642,53313
2017,4,1000641,3515
2017,4,1000640,7694
2017,4,1000639,1514
2017,4,1000638,2941
2017,4,1000637,2576
2017,4,1000636,12796
2017,4,1000635,6546
2017,4,1000634,17275
2017,4,1000633,5669
2017,4,1000632,4916
2017,4,1000631,22118
2017,4,1000630,7128
2017,4,1000629,1014
2017,4,1000628,4798
2017,4,1000627,6180
2017,4,1000626,21975
2017,4,1000625,16928
2017,4,1000624,2363
2017,4,1000623,1187
2017,4,1000622,1439
2017,4,1000621,1364
2017,4,1000620,3797
2017,4,1000619,2850
2017,4,1000618,998
2017,4,1000617,1279
2017,4,1000616,3927
2017,4,1000615,4347
2017,4,1000614,2725
2017,4,1000613,1717
2017,4,1000612,3994
2017,4,1000611,2225
2017,4,1000610,1907
2017,4,1000609,5267
2017,4,1000608,17541
2017,4,1000607,11746
2017,4,1000606,6233
2017,4,1000605,3526
2017,4,1000604,2674
2017,4,1000603,2205
2017,4,1000602,3416
2017,4,1000601,881
2017,4,1000600,2605
2017,4,1000599,1814
2017,4,1000598,2844
2017,4,1000597,3898
2017,4,1000596,3315
2017,4,1000595,4078
2017,4,1000594,1780
2017,4,1000593,2870
2017,4,1000592,3163
2017,4,1000591,8138
2017,4,1000590,6484
2017,4,1000589,2881
2017,4,1000588,1809
2017,4,1000587,3341
2017,4,1000586,2474
2017,4,1000585,1450
2017,4,1000584,1730
2017,4,1000583,4240
2017,4,1000582,1944
2017,4,1000581,3776
2017,4,1000580,5001
2017,4,1000579,5156
2017,4,1000578,7234
2017,4,1000577,5021
2017,4,1000576,10534
2017,4,1000575,5228
2017,4,1000574,3286
2017,4,1000573,3062
2017,4,1000572,1096
2017,4,1000571,945
2017,4,1000570,1494
2017,4,1000569,1876
2017,4,1000568,12447
2017,4,1000567,9478
2017,4,1000566,3864
2017,4,1000565,2764
2017,4,1000564,2324
2017,4,1000563,2937
2017,4,1000562,3080
2017,4,1000561,2785
2017,4,1000560,2112
2017,4,1000559,1783
2017,4,1000558,2537
2017,4,1000557,3402
2017,4,1000556,1503
2017,4,1000555,1331
2017,4,1000554,2384
2017,4,1000553,1606
2017,4,1000552,1966
2017,4,1000551,3911
2017,4,1000550,1714
2017,4,1000549,1546
2017,4,1000548,3860
2017,4,1000547,2970
2017,4,1000546,1350
2017,4,1000545,1852
2017,4,1000544,2359
2017,4,1000543,3208
2017,4,1000542,1046
2017,4,1000541,4083
2017,4,1000540,2233
2017,4,1000539,2852
2017,4,1000538,3636
2017,4,1000537,4622
2017,4,1000536,3959
2017,4,1000535,1555
2017,4,1000534,3091
2017,4,1000533,2663
2017,4,1000532,2083
2017,4,1000531,1677
2017,4,1000530,1504
2017,4,1000529,2224
2017,4,1000528,2627
2017,4,1000527,2436
2017,4,1000526,1828
2017,4,1000525,1238
2017,4,1000524,1892
2017,4,1000523,1649
2017,4,1000522,5208
2017,4,1000521,7395
2017,4,1000520,1887
2017,4,1000519,6296
2017,4,1000518,1530
2017,4,1000517,2015
2017,4,1000516,1935
2017,4,1000515,3310
2017,4,1000514,1550
2017,4,1000513,3678
2017,4,1000512,2928
2017,4,1000511,3786
2017,4,1000510,2315
2017,4,1000509,3077
2017,4,1000508,2827
2017,4,1000507,2579
2017,4,1000506,4660
2017,4,1000505,17097
2017,4,1000504,20688
2017,4,1000503,13203
2017,4,1000502,5976
2017,4,1000501,2032
2017,4,1000500,7248
2017,4,1000499,10586
2017,4,1000498,6277
2017,4,1000497,12933
2017,4,1000496,5351
2017,4,1000495,4911
2017,4,1000494,6452
2017,4,1000493,9779
2017,4,1000492,8345
2017,4,1000491,14707
2017,4,1000490,1105
2017,4,1000489,773
2017,4,1000488,6897
2017,4,1000487,29321
2017,4,1000486,10280
2017,4,1000485,3399
2017,4,1000484,7183
2017,4,1000483,3333
2017,4,1000482,8173
2017,4,1000481,5246
2017,4,1000480,38110
2017,4,1000479,6320
2017,4,1000478,1372
2017,4,1000477,19441
2017,4,1000476,2712
2017,4,1000475,4692
2017,4,1000474,9819
2017,4,1000473,17032
2017,4,1000472,11024
2017,4,1000471,23204
2017,4,1000470,4176
2017,4,1000469,11278
2017,4,1000468,16792
2017,4,1000467,12894
2017,4,1000466,17191
2017,4,1000465,6761
2017,4,1000464,4323
2017,4,1000463,2802
2017,4,1000462,25604
2017,4,1000461,13485
2017,4,1000460,2302
2017,4,1000459,6760
2017,4,1000458,3839
2017,4,1000457,1067
2017,4,1000456,1440
2017,4,1000455,1314
2017,4,1000454,1562
2017,4,1000453,1139
2017,4,1000452,73128
2017,4,1000451,29792
2017,4,1000450,1435
2017,4,1000449,2243
2017,4,1000448,1576
2017,4,1000447,1823
2017,4,1000446,3340
2017,4,1000445,1954
2017,4,1000444,5643
2017,4,1000443,4865
2017,4,1000442,1981
2017,4,1000441,1806
2017,4,1000440,1357
2017,4,1000439,7007
2017,4,1000438,1921
2017,4,1000437,2170
2017,4,1000436,3085
2017,4,1000435,1504
2017,4,1000434,1728
2017,4,1000433,1647
2017,4,1000432,2398
2017,4,1000431,1618
2017,4,1000430,5227
2017,4,1000429,5082
2017,4,1000428,4762
2017,4,1000427,2231
2017,4,1000426,1712
2017,4,1000425,2088
2017,4,1000424,2330
2017,4,1000423,1603
2017,4,1000422,1866
2017,4,1000421,3204
2017,4,1000420,1269
2017,4,1000419,2183
2017,4,1000418,2213
2017,4,1000417,1507
2017,4,1000416,4060
2017,4,1000415,2898
2017,4,1000414,801
2017,4,1000413,7877
2017,4,1000412,4080
2017,4,1000411,2390
2017,4,1000410,1381
2017,4,1000409,1308
2017,4,1000408,1043
2017,4,1000407,2054
2017,4,1000406,2040
2017,4,1000405,3374
2017,4,1000404,2648
2017,4,1000403,4102
2017,4,1000402,4038
2017,4,1000401,3943
2017,4,1000400,3902
2017,4,1000399,2778
2017,4,1000398,2866
2017,4,1000397,1016
2017,4,1000396,1518
2017,4,1000395,1943
2017,4,1000394,2304
2017,4,1000393,2257
2017,4,1000392,1033
2017,4,1000391,1356
2017,4,1000390,1402
2017,4,1000389,2020
2017,4,1000388,1311
2017,4,1000387,2135
2017,4,1000386,2362
2017,4,1000385,2059
2017,4,1000384,2963
2017,4,1000383,2455
2017,4,1000382,2948
2017,4,1000381,1903
2017,4,1000380,3997
2017,4,1000379,6291
2017,4,1000378,4438
2017,4,1000377,3343
2017,4,1000376,826
2017,4,1000375,1516
2017,4,1000374,1924
2017,4,1000373,1369
2017,4,1000372,1975
2017,4,1000371,3890
2017,4,1000370,1332
2017,4,1000369,1658
2017,4,1000368,968
2017,4,1000367,1409
2017,4,1000366,1263
2017,4,1000365,1562
2017,4,1000364,1937
2017,4,1000363,2370
2017,4,1000362,3936
2017,4,1000361,2689
2017,4,1000360,2352
2017,4,1000359,2706
2017,4,1000358,6772
2017,4,1000357,2414
2017,4,1000356,1331
2017,4,1000355,1124
2017,4,1000354,1497
2017,4,1000353,1696
2017,4,1000352,2519
2017,4,1000351,2754
2017,4,1000350,6907
2017,4,1000349,5261
2017,4,1000348,1911
2017,4,1000347,2991
2017,4,1000346,1629
2017,4,1000345,1458
2017,4,1000344,1518
2017,4,1000343,1239
2017,4,1000342,7124
2017,4,1000341,693
2017,4,1000340,991
2017,4,1000339,2954
2017,4,1000338,2197
2017,4,1000337,2685
2017,4,1000336,2170
2017,4,1000335,1807
2017,4,1000334,2043
2017,4,1000333,961
2017,4,1000332,1403
2017,4,1000331,2055
2017,4,1000330,1295
2017,4,1000329,1632
2017,4,1000328,621
2017,4,1000327,6823
2017,4,1000326,2216
2017,4,1000325,1697
2017,4,1000324,4243
2017,4,1000323,1414
2017,4,1000322,1976
2017,4,1000321,1154
2017,4,1000320,1651
2017,4,1000319,7122
2017,4,1000318,2283
2017,4,1000317,1498
2017,4,1000316,2391
2017,4,1000315,3533
2017,4,1000314,3230
2017,4,1000313,2061
2017,4,1000312,4721
2017,4,1000311,1830
2017,4,1000310,3334
2017,4,1000309,3794
2017,4,1000308,2785
2017,4,1000307,1115
2017,4,1000306,4590
2017,4,1000305,5480
2017,4,1000304,1703
2017,4,1000303,2062
2017,4,1000302,3398
2017,4,1000301,1782
2017,4,1000300,1775
2017,4,1000299,2404
2017,4,1000298,2039
2017,4,1000297,1367
2017,4,1000296,1867
2017,4,1000295,3442
2017,4,1000294,5091
2017,4,1000293,3650
2017,4,1000292,2002
2017,4,1000291,7558
2017,4,1000290,6707
2017,4,1000289,4098
2017,4,1000288,5280
2017,4,1000287,2305
2017,4,1000286,2826
2017,4,1000285,6460
2017,4,1000284,4851
2017,4,1000283,1195
2017,4,1000282,3498
2017,4,1000281,2145
2017,4,1000280,1461
2017,4,1000279,2244
2017,4,1000278,1416
2017,4,1000277,6625
2017,4,1000276,6281
2017,4,1000275,6275
2017,4,1000274,5187
2017,4,1000273,2299
2017,4,1000272,2635
2017,4,1000271,2693
2017,4,1000270,5616
2017,4,1000269,8717
2017,4,1000268,9574
2017,4,1000267,1563
2017,4,1000266,842
2017,4,1000265,3440
2017,4,1000264,1973
2017,4,1000263,3678
2017,4,1000262,1402
2017,4,1000261,1404
2017,4,1000260,4566
2017,4,1000259,1914
2017,4,1000258,2731
2017,4,1000257,1597
2017,4,1000256,1403
2017,4,1000255,3233
2017,4,1000254,1473
2017,4,1000253,1846
2017,4,1000252,2820
2017,4,1000251,1882
2017,4,1000250,4243
2017,4,1000249,4818
2017,4,1000248,4030
2017,4,1000247,1933
2017,4,1000246,1883
2017,4,1000245,2282
2017,4,1000244,1671
2017,4,1000243,2241
2017,4,1000242,1892
2017,4,1000241,1487
2017,4,1000240,1531
2017,4,1000239,3562
2017,4,1000238,2433
2017,4,1000237,3910
2017,4,1000236,2742
2017,4,1000235,3154
2017,4,1000234,2308
2017,4,1000233,3652
2017,4,1000232,2221
2017,4,1000231,3116
2017,4,1000230,6498
2017,4,1000229,1862
2017,4,1000228,4101
2017,4,1000227,1856
2017,4,1000226,1729
2017,4,1000225,1873
2017,4,1000224,2509
2017,4,1000223,2291
2017,4,1000222,3948
2017,4,1000221,993
2017,4,1000220,716
2017,4,1000219,802
2017,4,1000218,2445
2017,4,1000217,3554
2017,4,1000216,2583
2017,4,1000215,2047
2017,4,1000214,8180
2017,4,1000213,6151
2017,4,1000212,13073
2017,4,1000211,5851
2017,4,1000210,12553
2017,4,1000209,15005
2017,4,1000208,6731
2017,4,1000207,901
2017,4,1000206,3177
2017,4,1000205,10215
2017,4,1000204,2027
2017,4,1000203,5209
2017,4,1000202,8210
2017,4,1000201,11721
2017,4,1000200,4852
2017,4,1000199,4226
2017,4,1000198,2178
2017,4,1000197,3279
2017,4,1000196,3585
2017,4,1000195,5694
2017,4,1000194,947
2017,4,1000193,5947
2017,4,1000192,3079
2017,4,1000191,6417
2017,4,1000190,3420
2017,4,1000189,4471
2017,4,1000188,1695
2017,4,1000187,3573
2017,4,1000186,3801
2017,4,1000185,3189
2017,4,1000184,2714
2017,4,1000183,4207
2017,4,1000182,12908
2017,4,1000181,4172
2017,4,1000180,2921
2017,4,1000179,2981
2017,4,1000178,3058
2017,4,1000177,4148
2017,4,1000176,3769
2017,4,1000175,4098
2017,4,1000174,2594
2017,4,1000173,3332
2017,4,1000172,3143
2017,4,1000171,2897
2017,4,1000170,16041
2017,4,1000169,6526
2017,4,1000168,7091
2017,4,1000167,2981
2017,4,1000166,4069
2017,4,1000165,5382
2017,4,1000164,1974
2017,4,1000163,2137
2017,4,1000162,2640
2017,4,1000161,3531
2017,4,1000160,16309
2017,4,1000159,6293
2017,4,1000158,5958
2017,4,1000157,4105
2017,4,1000156,3109
2017,4,1000155,4656
2017,4,1000154,4598
2017,4,1000153,8467
2017,4,1000152,16658
2017,4,1000151,5088
2017,4,1000150,2202
2017,4,1000149,5906
2017,4,1000148,4182
2017,4,1000147,1400
2017,4,1000146,2293
2017,4,1000145,1882
2017,4,1000144,4169
2017,4,1000143,5710
2017,4,1000142,8134
2017,4,1000141,1713
2017,4,1000140,1957
2017,4,1000139,6367
2017,4,1000138,3426
2017,4,1000137,6636
2017,4,1000136,2965
2017,4,1000135,6720
2017,4,1000134,3935
2017,4,1000133,3305
2017,4,1000132,10779
2017,4,1000131,2371
2017,4,1000130,3033
2017,4,1000129,4466
2017,4,1000128,3085
2017,4,1000127,2564
2017,4,1000126,1731
2017,4,1000125,1399
2017,4,1000124,12062
2017,4,1000123,1336
2017,4,1000122,3286
2017,4,1000121,11081
2017,4,1000120,16333
2017,4,1000119,4061
2017,4,1000118,10809
2017,4,1000117,3415
2017,4,1000116,17457
2017,4,1000115,25285
2017,4,1000114,22979
2017,4,1000113,23568
2017,4,1000112,11531
2017,4,1000111,2171
2017,4,1000110,32983
2017,4,1000109,49358
2017,4,1000108,18392
2017,4,1000107,36276
2017,4,1000106,8559
2017,4,1000105,4864
2017,4,1000104,18500
2017,4,1000103,8359
2017,4,1000102,6822
2017,4,1000101,937
2017,4,1000100,4512
2017,4,1000099,10419
2017,4,1000098,1001
2017,4,1000097,2010
2017,4,1000096,8404
2017,4,1000095,3497
2017,4,1000094,2999
2017,4,1000093,10848
2017,4,1000092,45320
2017,4,1000091,37981
2017,4,1000090,1161
2017,4,1000089,1117
2017,4,1000088,18452
2017,4,1000087,7486
2017,4,1000086,1296
2017,4,1000085,5270
2017,4,1000084,6600
2017,4,1000083,19334
2017,4,1000082,21507
2017,4,1000081,16011
2017,4,1000080,16374
2017,4,1000079,28695
2017,4,1000078,23468
2017,4,1000077,44961
2017,4,1000076,7367
2017,4,1000075,8631
2017,4,1000074,8772
2017,4,1000073,18783
2017,4,1000072,959
2017,4,1000071,13753
2017,4,1000070,6899
2017,4,1000069,8721
2017,4,1000068,24959
2017,4,1000067,7279
2017,4,1000066,15943
2017,4,1000065,18882
2017,4,1000064,4051
2017,4,1000063,5853
2017,4,1000062,7583
2017,4,1000061,6418
2017,4,1000060,5413
2017,4,1000059,3317
2017,4,1000058,21205
2017,4,1000057,5878
2017,4,1000056,24404
2017,4,1000055,5508
2017,4,1000054,3787
2017,4,1000053,6077
2017,4,1000052,4392
2017,4,1000051,4841
2017,4,1000050,2772
2017,4,1000049,4646
2017,4,1000048,74820
2017,4,1000047,41283
2017,4,1000046,41647
2017,4,1000045,34573
2017,4,1000044,37438
2017,4,1000043,2477
2017,4,1000042,12959
2017,4,1000041,11452
2017,4,1000040,79878
2017,4,1000039,128910
2017,4,1000038,7336
2017,4,1000037,16917
2017,4,1000036,14057
2017,4,1000035,4119
2017,4,1000034,12284
2017,4,1000033,8324
2017,4,1000032,6986
2017,4,1000031,3006
2017,4,1000030,9897
2017,4,1000029,3235
2017,4,1000028,4762
2017,4,1000027,4213
2017,4,1000026,736
2017,4,1000025,1165
2017,4,1000024,1876
2017,4,1000023,3237
2017,4,1000022,5870
2017,4,1000021,3211
2017,4,1000020,3171
2017,4,1000019,9413
2017,4,1000018,6769
2017,4,1000017,12045
2017,4,1000016,6466
2017,4,1000015,9834
2017,4,1000014,17661
2017,4,1000013,21634
2017,4,1000012,1524
2017,4,1000011,8579
2017,4,1000010,20424
2017,4,1000009,4831
2017,4,1000008,5487
2017,4,1000007,18900
2017,4,1000006,18050
2017,4,1000005,1700
2017,4,1000004,18061
2017,4,1000003,53622
2017,4,1000002,9688
2017,4,1000001,31089
2017,3,1001010,3592
2017,3,1001009,3533
2017,3,1001008,4814
2017,3,1001007,1645
2017,3,1001006,1867
2017,3,1001005,6554
2017,3,1001004,7402
2017,3,1001003,3557
2017,3,1001002,4095
2017,3,1001001,4996
2017,3,1001000,6951
2017,3,1000999,6562
2017,3,1000998,2858
2017,3,1000997,2698
2017,3,1000996,3841
2017,3,1000995,5187
2017,3,1000994,4614
2017,3,1000993,13731
2017,3,1000992,4184
2017,3,1000991,5955
2017,3,1000990,4976
2017,3,1000989,3656
2017,3,1000988,3891
2017,3,1000987,2605
2017,3,1000986,8424
2017,3,1000985,1451
2017,3,1000984,13808
2017,3,1000983,10516
2017,3,1000982,4765
2017,3,1000981,4508
2017,3,1000980,4057
2017,3,1000979,3893
2017,3,1000978,3427
2017,3,1000977,3972
2017,3,1000976,843
2017,3,1000975,612
2017,3,1000974,2599
2017,3,1000973,2535
2017,3,1000972,2358
2017,3,1000971,2028
2017,3,1000970,633
2017,3,1000969,1831
2017,3,1000968,4206
2017,3,1000967,7804
2017,3,1000966,4032
2017,3,1000965,2569
2017,3,1000964,10083
2017,3,1000963,23882
2017,3,1000962,11145
2017,3,1000961,8177
2017,3,1000960,15134
2017,3,1000959,26872
2017,3,1000958,35723
2017,3,1000957,7641
2017,3,1000956,10014
2017,3,1000955,9220
2017,3,1000954,8015
2017,3,1000953,19185
2017,3,1000952,6562
2017,3,1000951,10476
2017,3,1000950,7955
2017,3,1000949,8313
2017,3,1000948,5324
2017,3,1000947,7138
2017,3,1000946,5581
2017,3,1000945,8061
2017,3,1000944,4294
2017,3,1000943,5125
2017,3,1000942,1448
2017,3,1000941,4869
2017,3,1000940,2199
2017,3,1000939,13474
2017,3,1000938,16272
2017,3,1000937,21513
2017,3,1000936,25034
2017,3,1000935,76740
2017,3,1000934,7793
2017,3,1000933,3235
2017,3,1000932,31947
2017,3,1000931,100425
2017,3,1000930,103523
2017,3,1000929,14485
2017,3,1000928,1056
2017,3,1000927,13854
2017,3,1000926,21821
2017,3,1000925,23269
2017,3,1000924,16256
2017,3,1000923,33149
2017,3,1000922,8513
2017,3,1000921,18376
2017,3,1000920,3196
2017,3,1000919,6707
2017,3,1000918,11483
2017,3,1000917,5886
2017,3,1000916,42481
2017,3,1000915,12968
2017,3,1000914,26125
2017,3,1000913,28648
2017,3,1000912,71727
2017,3,1000911,12467
2017,3,1000910,15773
2017,3,1000909,26565
2017,3,1000908,28759
2017,3,1000907,24460
2017,3,1000906,22301
2017,3,1000905,20220
2017,3,1000904,30825
2017,3,1000903,5722
2017,3,1000902,39525
2017,3,1000901,31836
2017,3,1000900,37792
2017,3,1000899,14649
2017,3,1000898,34558
2017,3,1000897,10103
2017,3,1000896,21679
2017,3,1000895,11882
2017,3,1000894,20772
2017,3,1000893,14441
2017,3,1000892,834
2017,3,1000891,15693
2017,3,1000890,23897
2017,3,1000889,22082
2017,3,1000888,24765
2017,3,1000887,31584
2017,3,1000886,12952
2017,3,1000885,26372
2017,3,1000884,5800
2017,3,1000883,23288
2017,3,1000882,5788
2017,3,1000881,13066
2017,3,1000880,10740
2017,3,1000879,22739
2017,3,1000878,8892
2017,3,1000877,8772
2017,3,1000876,16239
2017,3,1000875,12614
2017,3,1000874,7385
2017,3,1000873,9920
2017,3,1000872,7152
2017,3,1000871,13656
2017,3,1000870,14552
2017,3,1000869,12247
2017,3,1000868,13967
2017,3,1000867,4342
2017,3,1000866,4817
2017,3,1000865,21788
2017,3,1000864,5350
2017,3,1000863,5877
2017,3,1000862,9581
2017,3,1000861,4079
2017,3,1000860,35192
2017,3,1000859,14285
2017,3,1000858,7023
2017,3,1000857,15315
2017,3,1000856,8418
2017,3,1000855,4964
2017,3,1000854,10119
2017,3,1000853,11634
2017,3,1000852,38350
2017,3,1000851,11432
2017,3,1000850,28479
2017,3,1000849,20592
2017,3,1000848,12200
2017,3,1000847,31817
2017,3,1000846,98630
2017,3,1000845,35003
2017,3,1000844,17317
2017,3,1000843,1335
2017,3,1000842,548
2017,3,1000841,846
2017,3,1000840,879
2017,3,1000839,2271
2017,3,1000838,1186
2017,3,1000837,5283
2017,3,1000836,3694
2017,3,1000835,2046
2017,3,1000834,5023
2017,3,1000833,3609
2017,3,1000832,4113
2017,3,1000831,5983
2017,3,1000830,4796
2017,3,1000829,15782
2017,3,1000828,2649
2017,3,1000827,2795
2017,3,1000826,1218
2017,3,1000825,732
2017,3,1000824,3758
2017,3,1000823,1206
2017,3,1000822,871
2017,3,1000821,3836
2017,3,1000820,4534
2017,3,1000819,769
2017,3,1000818,560
2017,3,1000817,2004
2017,3,1000816,1279
2017,3,1000815,2320
2017,3,1000814,4405
2017,3,1000813,1430
2017,3,1000812,4603
2017,3,1000811,2091
2017,3,1000810,948
2017,3,1000809,996
2017,3,1000808,643
2017,3,1000807,1738
2017,3,1000806,1472
2017,3,1000805,328
2017,3,1000804,8410
2017,3,1000803,2421
2017,3,1000802,6552
2017,3,1000801,4686
2017,3,1000800,2095
2017,3,1000799,3236
2017,3,1000798,2641
2017,3,1000797,2843
2017,3,1000796,3605
2017,3,1000795,5335
2017,3,1000794,1359
2017,3,1000793,1745
2017,3,1000792,1440
2017,3,1000791,1115
2017,3,1000790,587
2017,3,1000789,641
2017,3,1000788,5131
2017,3,1000787,2161
2017,3,1000786,1311
2017,3,1000785,15828
2017,3,1000784,1102
2017,3,1000783,1929
2017,3,1000782,1564
2017,3,1000781,6319
2017,3,1000780,7080
2017,3,1000779,5027
2017,3,1000778,5289
2017,3,1000777,8132
2017,3,1000776,2132
2017,3,1000775,3168
2017,3,1000774,5160
2017,3,1000773,29863
2017,3,1000772,20488
2017,3,1000771,27662
2017,3,1000770,20183
2017,3,1000769,891
2017,3,1000768,4882
2017,3,1000767,1727
2017,3,1000766,2084
2017,3,1000765,4952
2017,3,1000764,982
2017,3,1000763,934
2017,3,1000762,884
2017,3,1000761,2895
2017,3,1000760,2672
2017,3,1000759,7236
2017,3,1000758,2573
2017,3,1000757,3947
2017,3,1000756,1833
2017,3,1000755,6323
2017,3,1000754,1300
2017,3,1000753,4577
2017,3,1000752,4092
2017,3,1000751,1274
2017,3,1000750,1222
