year,quarter,district,s_worker
2015,2,1001075,3883
2015,2,1001074,6950
2015,2,1001073,26140
2015,2,1001072,297
2015,2,1001071,1292
2015,2,1001070,65
2015,2,1001067,1305
2015,2,1001066,38850
2015,2,1001063,4907
2015,2,1001062,137795
2015,2,1001061,113
2015,2,1001060,15561
2015,2,1001059,4376
2015,2,1001058,1743
2015,2,1001057,3263
2015,2,1001056,5166
2015,2,1001055,11056
2015,2,1001054,1359
2015,2,1001052,23561
2015,2,1001051,14379
2015,2,1001050,13151
2015,2,1001049,170
2015,2,1001048,10273
2015,2,1001047,9554
2015,2,1001046,948
2015,2,1001045,228
2015,2,1001044,3194
2015,2,1001043,1191
2015,2,1001042,1594
2015,2,1001041,18011
2015,2,1001039,11095
2015,2,1001038,63830
2015,2,1001037,130
2015,2,1001035,330
2015,2,1001034,3861
2015,2,1001033,738
2015,2,1001032,26
2015,2,1001031,1783
2015,2,1001030,8292
2015,2,1001029,874
2015,2,1001028,42
2015,2,1001027,30183
2015,2,1001026,2678
2015,2,1001025,1832
2015,2,1001024,3890
2015,2,1001023,59934
2015,2,1001022,385
2015,2,1001021,24455
2015,2,1001020,3770
2015,2,1001019,5603
2015,2,1001018,7363
2015,2,1001016,80
2015,2,1001015,2870
2015,2,1001013,207
2015,2,1001012,4134
2015,2,1001011,944
2015,2,1001010,40
2015,2,1001009,540
2015,2,1001008,557
2015,2,1001007,869
2015,2,1001006,17
2015,2,1001005,838
2015,2,1001004,397
2015,2,1001003,1030
2015,2,1001002,412
2015,2,1001001,594
2015,2,1001000,1051
2015,2,1000999,449
2015,2,1000998,55
2015,2,1000995,8
2015,2,1000994,346
2015,2,1000993,5728
2015,2,1000992,1361
2015,2,1000991,587
2015,2,1000990,978
2015,2,1000989,276
2015,2,1000988,556
2015,2,1000987,206
2015,2,1000986,1334
2015,2,1000985,365
2015,2,1000984,1478
2015,2,1000983,986
2015,2,1000982,54
2015,2,1000981,447
2015,2,1000980,716
2015,2,1000979,213
2015,2,1000978,432
2015,2,1000977,124
2015,2,1000976,134
2015,2,1000975,12
2015,2,1000974,86
2015,2,1000973,360
2015,2,1000972,576
2015,2,1000971,53
2015,2,1000969,6
2015,2,1000968,142
2015,2,1000967,827
2015,2,1000966,862
2015,2,1000965,1394
2015,2,1000964,1605
2015,2,1000963,2246
2015,2,1000962,677
2015,2,1000961,1091
2015,2,1000960,1547
2015,2,1000959,5847
2015,2,1000958,1607
2015,2,1000957,1895
2015,2,1000956,760
2015,2,1000955,1792
2015,2,1000954,1812
2015,2,1000953,3385
2015,2,1000952,1627
2015,2,1000951,493
2015,2,1000950,117
2015,2,1000949,1354
2015,2,1000948,1635
2015,2,1000947,827
2015,2,1000946,1038
2015,2,1000945,296
2015,2,1000944,1083
2015,2,1000943,204
2015,2,1000942,123
2015,2,1000941,178
2015,2,1000940,387
2015,2,1000939,2926
2015,2,1000938,1988
2015,2,1000937,979
2015,2,1000936,6746
2015,2,1000935,621
2015,2,1000934,490
2015,2,1000933,218
2015,2,1000932,3096
2015,2,1000931,705
2015,2,1000930,8354
2015,2,1000929,2591
2015,2,1000928,513
2015,2,1000927,1722
2015,2,1000926,139
2015,2,1000925,947
2015,2,1000924,1656
2015,2,1000923,2634
2015,2,1000922,259
2015,2,1000921,626
2015,2,1000920,154
2015,2,1000919,864
2015,2,1000918,803
2015,2,1000917,320
2015,2,1000916,199
2015,2,1000915,571
2015,2,1000914,958
2015,2,1000913,145
2015,2,1000912,294
2015,2,1000911,2450
2015,2,1000910,4620
2015,2,1000909,2717
2015,2,1000908,172
2015,2,1000907,2936
2015,2,1000906,1318
2015,2,1000905,1943
2015,2,1000904,3335
2015,2,1000903,777
2015,2,1000902,9579
2015,2,1000901,12967
2015,2,1000900,6217
2015,2,1000898,1847
2015,2,1000897,109
2015,2,1000896,3165
2015,2,1000895,2272
2015,2,1000894,2821
2015,2,1000893,186
2015,2,1000891,298
2015,2,1000890,4156
2015,2,1000889,3455
2015,2,1000888,4382
2015,2,1000887,1139
2015,2,1000886,610
2015,2,1000885,5426
2015,2,1000884,2123
2015,2,1000883,194
2015,2,1000882,82
2015,2,1000881,1467
2015,2,1000880,724
2015,2,1000879,1882
2015,2,1000878,354
2015,2,1000877,1435
2015,2,1000876,1951
2015,2,1000875,453
2015,2,1000874,276
2015,2,1000873,518
2015,2,1000872,848
2015,2,1000871,3442
2015,2,1000870,866
2015,2,1000869,1068
2015,2,1000868,216
2015,2,1000867,15
2015,2,1000866,1360
2015,2,1000865,1552
2015,2,1000864,186
2015,2,1000863,2228
2015,2,1000862,69
2015,2,1000861,706
2015,2,1000860,2987
2015,2,1000859,3621
2015,2,1000858,1572
2015,2,1000857,1358
2015,2,1000856,2188
2015,2,1000855,47
2015,2,1000854,1341
2015,2,1000853,701
2015,2,1000852,3638
2015,2,1000851,602
2015,2,1000850,11537
2015,2,1000849,7547
2015,2,1000848,1584
2015,2,1000847,6857
2015,2,1000846,3019
2015,2,1000845,931
2015,2,1000844,5774
2015,2,1000843,26
2015,2,1000842,273
2015,2,1000840,440
2015,2,1000839,573
2015,2,1000838,45
2015,2,1000837,19
2015,2,1000836,76
2015,2,1000835,30
2015,2,1000834,225
2015,2,1000833,8
2015,2,1000832,290
2015,2,1000831,1073
2015,2,1000830,948
2015,2,1000829,272
2015,2,1000828,322
2015,2,1000827,100
2015,2,1000826,78
2015,2,1000825,286
2015,2,1000824,913
2015,2,1000823,26
2015,2,1000822,60
2015,2,1000820,227
2015,2,1000819,82
2015,2,1000818,46
2015,2,1000817,308
2015,2,1000816,442
2015,2,1000815,438
2015,2,1000814,499
2015,2,1000813,246
2015,2,1000812,337
2015,2,1000811,271
2015,2,1000810,196
2015,2,1000809,2
2015,2,1000808,85
2015,2,1000807,55
2015,2,1000806,68
2015,2,1000805,12
2015,2,1000804,339
2015,2,1000803,211
2015,2,1000802,521
2015,2,1000800,271
2015,2,1000799,126
2015,2,1000798,1603
2015,2,1000797,15
2015,2,1000796,122
2015,2,1000795,54
2015,2,1000794,161
2015,2,1000793,416
2015,2,1000792,161
2015,2,1000791,26
2015,2,1000790,91
2015,2,1000789,34
2015,2,1000788,776
2015,2,1000787,515
2015,2,1000786,73
2015,2,1000785,17
2015,2,1000784,129
2015,2,1000783,200
2015,2,1000782,152
2015,2,1000781,473
2015,2,1000780,252
2015,2,1000779,181
2015,2,1000778,145
2015,2,1000777,31
2015,2,1000776,2
2015,2,1000774,374
2015,2,1000773,14842
2015,2,1000772,254
2015,2,1000771,129
2015,2,1000770,246
2015,2,1000769,125
2015,2,1000768,116
2015,2,1000766,340
2015,2,1000765,196
2015,2,1000763,40
2015,2,1000762,73
2015,2,1000761,176
2015,2,1000760,63
2015,2,1000759,70
2015,2,1000758,1919
2015,2,1000757,286
2015,2,1000756,127
2015,2,1000755,323
2015,2,1000754,89
2015,2,1000753,18
2015,2,1000752,251
2015,2,1000751,136
2015,2,1000750,25
2015,2,1000749,164
2015,2,1000748,124
2015,2,1000747,870
2015,2,1000746,65
2015,2,1000745,399
2015,2,1000744,539
2015,2,1000743,1711
2015,2,1000742,243
2015,2,1000741,112
2015,2,1000740,45
2015,2,1000739,1329
2015,2,1000738,444
2015,2,1000737,127
2015,2,1000736,115
2015,2,1000735,32
2015,2,1000734,94
2015,2,1000733,7
2015,2,1000732,310
2015,2,1000731,321
2015,2,1000730,64
2015,2,1000729,3
2015,2,1000728,48
2015,2,1000727,303
2015,2,1000724,2276
2015,2,1000723,16
2015,2,1000722,711
2015,2,1000721,665
2015,2,1000720,44
2015,2,1000719,3810
2015,2,1000718,418
2015,2,1000717,389
2015,2,1000716,90
2015,2,1000715,106
2015,2,1000714,44
2015,2,1000713,412
2015,2,1000712,2218
2015,2,1000711,151
2015,2,1000710,2223
2015,2,1000709,55
2015,2,1000708,7
2015,2,1000707,210
2015,2,1000706,196
2015,2,1000705,86
2015,2,1000704,72
2015,2,1000703,82
2015,2,1000702,99
2015,2,1000701,34
2015,2,1000700,1562
2015,2,1000699,8
2015,2,1000698,1846
2015,2,1000697,15
2015,2,1000696,44
2015,2,1000695,180
2015,2,1000694,872
2015,2,1000693,1509
2015,2,1000692,291
2015,2,1000691,3136
2015,2,1000690,337
2015,2,1000689,3436
2015,2,1000688,3977
2015,2,1000687,1542
2015,2,1000686,321
2015,2,1000685,1576
2015,2,1000684,611
2015,2,1000683,202
2015,2,1000682,758
2015,2,1000681,170
2015,2,1000680,344
2015,2,1000679,2664
2015,2,1000678,421
2015,2,1000677,342
2015,2,1000676,467
2015,2,1000675,658
2015,2,1000674,550
2015,2,1000673,670
2015,2,1000672,14
2015,2,1000671,538
2015,2,1000670,1697
2015,2,1000669,186
2015,2,1000668,1045
2015,2,1000667,170
2015,2,1000666,69
2015,2,1000665,234
2015,2,1000664,4
2015,2,1000663,155
2015,2,1000662,49
2015,2,1000661,50
2015,2,1000660,768
2015,2,1000659,9
2015,2,1000658,163
2015,2,1000657,54
2015,2,1000656,2
2015,2,1000655,504
2015,2,1000654,2494
2015,2,1000653,1390
2015,2,1000652,195
2015,2,1000651,30
2015,2,1000650,212
2015,2,1000649,697
2015,2,1000648,1158
2015,2,1000647,768
2015,2,1000646,182
2015,2,1000645,24
2015,2,1000644,1246
2015,2,1000643,6866
2015,2,1000642,398
2015,2,1000641,120
2015,2,1000640,94
2015,2,1000639,258
2015,2,1000638,254
2015,2,1000637,182
2015,2,1000636,726
2015,2,1000635,566
2015,2,1000634,2863
2015,2,1000633,11
2015,2,1000632,158
2015,2,1000631,164
2015,2,1000630,27
2015,2,1000629,455
2015,2,1000628,46
2015,2,1000627,178
2015,2,1000626,23
2015,2,1000625,248
2015,2,1000624,232
2015,2,1000623,206
2015,2,1000622,229
2015,2,1000621,257
2015,2,1000620,771
2015,2,1000619,274
2015,2,1000618,51
2015,2,1000617,112
2015,2,1000616,303
2015,2,1000615,476
2015,2,1000614,872
2015,2,1000613,114
2015,2,1000612,39
2015,2,1000611,122
2015,2,1000610,800
2015,2,1000609,49
2015,2,1000608,2502
2015,2,1000607,505
2015,2,1000606,871
2015,2,1000605,1303
2015,2,1000604,494
2015,2,1000603,258
2015,2,1000602,472
2015,2,1000601,174
2015,2,1000600,44
2015,2,1000599,4
2015,2,1000598,321
2015,2,1000597,1391
2015,2,1000596,206
2015,2,1000595,813
2015,2,1000594,101
2015,2,1000593,214
2015,2,1000592,685
2015,2,1000591,372
2015,2,1000590,732
2015,2,1000589,746
2015,2,1000588,10
2015,2,1000587,460
2015,2,1000586,9
2015,2,1000585,48
2015,2,1000584,216
2015,2,1000583,398
2015,2,1000582,125
2015,2,1000581,331
2015,2,1000580,244
2015,2,1000579,233
2015,2,1000578,855
2015,2,1000577,1228
2015,2,1000576,903
2015,2,1000575,10
2015,2,1000574,236
2015,2,1000573,538
2015,2,1000572,59
2015,2,1000571,30
2015,2,1000570,10
2015,2,1000569,521
2015,2,1000568,649
2015,2,1000567,93
2015,2,1000566,108
2015,2,1000565,253
2015,2,1000564,112
2015,2,1000563,36
2015,2,1000562,72
2015,2,1000561,384
2015,2,1000560,706
2015,2,1000559,112
2015,2,1000558,155
2015,2,1000557,277
2015,2,1000556,25
2015,2,1000555,106
2015,2,1000554,253
2015,2,1000553,84
2015,2,1000552,20
2015,2,1000551,279
2015,2,1000550,160
2015,2,1000549,223
2015,2,1000548,369
2015,2,1000547,114
2015,2,1000546,98
2015,2,1000545,163
2015,2,1000544,2
2015,2,1000543,548
2015,2,1000542,258
2015,2,1000541,445
2015,2,1000539,311
2015,2,1000538,462
2015,2,1000537,162
2015,2,1000536,708
2015,2,1000535,213
2015,2,1000534,758
2015,2,1000533,256
2015,2,1000532,919
2015,2,1000531,99
2015,2,1000530,202
2015,2,1000529,238
2015,2,1000528,402
2015,2,1000527,260
2015,2,1000526,93
2015,2,1000525,103
2015,2,1000524,245
2015,2,1000523,556
2015,2,1000522,2280
2015,2,1000521,963
2015,2,1000519,419
2015,2,1000518,10
2015,2,1000517,316
2015,2,1000516,520
2015,2,1000515,677
2015,2,1000514,142
2015,2,1000513,21
2015,2,1000512,1166
2015,2,1000511,48
2015,2,1000510,425
2015,2,1000509,296
2015,2,1000508,358
2015,2,1000507,94
2015,2,1000506,109
2015,2,1000505,142
2015,2,1000504,1537
2015,2,1000503,4
2015,2,1000502,115
2015,2,1000501,292
2015,2,1000500,419
2015,2,1000499,2333
2015,2,1000498,207
2015,2,1000497,1711
2015,2,1000496,164
2015,2,1000495,126
2015,2,1000494,16
2015,2,1000493,462
2015,2,1000492,4265
2015,2,1000491,386
2015,2,1000490,27
2015,2,1000489,118
2015,2,1000488,1181
2015,2,1000487,712
2015,2,1000486,114
2015,2,1000485,498
2015,2,1000484,2210
2015,2,1000483,283
2015,2,1000482,599
2015,2,1000481,970
2015,2,1000480,543
2015,2,1000479,331
2015,2,1000478,244
2015,2,1000477,1803
2015,2,1000476,190
2015,2,1000475,860
2015,2,1000474,1250
2015,2,1000473,292
2015,2,1000472,1197
2015,2,1000471,68
2015,2,1000470,198
2015,2,1000469,3012
2015,2,1000468,360
2015,2,1000467,4203
2015,2,1000466,785
2015,2,1000465,345
2015,2,1000464,464
2015,2,1000463,81
2015,2,1000462,1079
2015,2,1000461,347
2015,2,1000460,60
2015,2,1000459,570
2015,2,1000458,105
2015,2,1000457,96
2015,2,1000456,79
2015,2,1000455,9
2015,2,1000454,367
2015,2,1000453,14
2015,2,1000452,14839
2015,2,1000451,2802
2015,2,1000450,247
2015,2,1000449,444
2015,2,1000448,294
2015,2,1000447,172
2015,2,1000446,317
2015,2,1000445,94
2015,2,1000444,155
2015,2,1000443,2700
2015,2,1000442,327
2015,2,1000440,241
2015,2,1000439,402
2015,2,1000438,86
2015,2,1000437,335
2015,2,1000436,660
2015,2,1000435,10
2015,2,1000434,61
2015,2,1000433,218
2015,2,1000432,206
2015,2,1000430,538
2015,2,1000429,411
2015,2,1000428,374
2015,2,1000427,92
2015,2,1000426,721
2015,2,1000425,252
2015,2,1000424,774
2015,2,1000423,179
2015,2,1000422,70
2015,2,1000421,94
2015,2,1000420,163
2015,2,1000419,331
2015,2,1000418,233
2015,2,1000417,202
2015,2,1000416,255
2015,2,1000415,298
2015,2,1000414,21
2015,2,1000413,529
2015,2,1000412,311
2015,2,1000411,55
2015,2,1000410,234
2015,2,1000409,114
2015,2,1000408,124
2015,2,1000407,21
2015,2,1000406,317
2015,2,1000405,741
2015,2,1000404,64
2015,2,1000403,269
2015,2,1000402,1041
2015,2,1000401,323
2015,2,1000400,702
2015,2,1000399,179
2015,2,1000398,21
2015,2,1000397,643
2015,2,1000396,31
2015,2,1000395,451
2015,2,1000394,171
2015,2,1000393,968
2015,2,1000392,88
2015,2,1000391,42
2015,2,1000390,134
2015,2,1000389,51
2015,2,1000388,450
2015,2,1000387,356
2015,2,1000386,681
2015,2,1000385,106
2015,2,1000384,266
2015,2,1000382,13
2015,2,1000381,521
2015,2,1000380,442
2015,2,1000379,2361
2015,2,1000378,92
2015,2,1000377,75
2015,2,1000376,187
2015,2,1000375,95
2015,2,1000374,37
2015,2,1000373,74
2015,2,1000372,159
2015,2,1000371,148
2015,2,1000370,330
2015,2,1000369,141
2015,2,1000367,314
2015,2,1000366,252
2015,2,1000365,230
2015,2,1000364,263
2015,2,1000363,441
2015,2,1000362,613
2015,2,1000360,454
2015,2,1000359,16
2015,2,1000358,903
2015,2,1000357,164
2015,2,1000356,204
2015,2,1000355,133
2015,2,1000354,68
2015,2,1000353,494
2015,2,1000352,303
2015,2,1000351,113
2015,2,1000350,59
2015,2,1000349,314
2015,2,1000348,274
2015,2,1000347,93
2015,2,1000346,603
2015,2,1000345,167
2015,2,1000344,89
2015,2,1000343,9
2015,2,1000342,530
2015,2,1000341,82
2015,2,1000339,245
2015,2,1000338,519
2015,2,1000337,687
2015,2,1000336,250
2015,2,1000335,86
2015,2,1000334,17
2015,2,1000333,403
2015,2,1000332,4
2015,2,1000331,329
2015,2,1000329,77
2015,2,1000328,122
2015,2,1000327,669
2015,2,1000326,171
2015,2,1000325,266
2015,2,1000324,324
2015,2,1000323,8
2015,2,1000322,156
2015,2,1000321,537
2015,2,1000320,25
2015,2,1000319,688
2015,2,1000318,906
2015,2,1000317,31
2015,2,1000315,241
2015,2,1000314,139
2015,2,1000313,408
2015,2,1000312,191
2015,2,1000311,437
2015,2,1000310,40
2015,2,1000309,101
2015,2,1000308,115
2015,2,1000307,66
2015,2,1000306,30
2015,2,1000305,112
2015,2,1000304,107
2015,2,1000303,270
2015,2,1000302,122
2015,2,1000301,369
2015,2,1000300,68
2015,2,1000299,209
2015,2,1000298,211
2015,2,1000296,987
2015,2,1000295,397
2015,2,1000294,2186
2015,2,1000293,26
2015,2,1000292,347
2015,2,1000291,2756
2015,2,1000290,143
2015,2,1000289,2997
2015,2,1000288,530
2015,2,1000287,1278
2015,2,1000286,44
2015,2,1000285,550
2015,2,1000284,697
2015,2,1000283,138
2015,2,1000282,61
2015,2,1000281,81
2015,2,1000280,668
2015,2,1000279,103
2015,2,1000278,242
2015,2,1000277,966
2015,2,1000276,820
2015,2,1000274,740
2015,2,1000273,279
2015,2,1000270,244
2015,2,1000269,68
2015,2,1000268,663
2015,2,1000267,202
2015,2,1000266,27
2015,2,1000265,129
2015,2,1000264,49
2015,2,1000263,103
2015,2,1000261,10
2015,2,1000260,645
2015,2,1000259,431
2015,2,1000258,457
2015,2,1000257,265
2015,2,1000256,481
2015,2,1000255,286
2015,2,1000254,96
2015,2,1000253,66
2015,2,1000252,564
2015,2,1000251,316
2015,2,1000250,381
2015,2,1000249,59
2015,2,1000248,274
2015,2,1000247,229
2015,2,1000246,419
2015,2,1000245,524
2015,2,1000244,96
2015,2,1000243,83
2015,2,1000242,435
2015,2,1000241,38
2015,2,1000240,10
2015,2,1000239,85
2015,2,1000238,120
2015,2,1000237,186
2015,2,1000236,1102
2015,2,1000235,222
2015,2,1000234,71
2015,2,1000233,1053
2015,2,1000232,91
2015,2,1000231,191
2015,2,1000230,186
2015,2,1000229,327
2015,2,1000228,35
2015,2,1000227,83
2015,2,1000226,568
2015,2,1000225,45
2015,2,1000224,95
2015,2,1000223,302
2015,2,1000222,437
2015,2,1000221,196
2015,2,1000220,7
2015,2,1000219,15
2015,2,1000218,102
2015,2,1000217,381
2015,2,1000216,287
2015,2,1000215,78
2015,2,1000214,601
2015,2,1000213,338
2015,2,1000212,1926
2015,2,1000211,167
2015,2,1000210,2024
2015,2,1000209,810
2015,2,1000208,1389
2015,2,1000207,198
2015,2,1000206,217
2015,2,1000205,650
2015,2,1000204,96
2015,2,1000203,313
2015,2,1000202,725
2015,2,1000201,2975
2015,2,1000200,176
2015,2,1000199,379
2015,2,1000198,564
2015,2,1000197,359
2015,2,1000196,1000
2015,2,1000195,195
2015,2,1000194,237
2015,2,1000193,967
2015,2,1000192,170
2015,2,1000191,13
2015,2,1000190,252
2015,2,1000189,795
2015,2,1000188,201
2015,2,1000187,116
2015,2,1000186,131
2015,2,1000185,102
2015,2,1000184,307
2015,2,1000183,384
2015,2,1000182,1084
2015,2,1000181,188
2015,2,1000180,521
2015,2,1000179,65
2015,2,1000178,11
2015,2,1000177,814
2015,2,1000176,171
2015,2,1000175,324
2015,2,1000174,110
2015,2,1000173,16
2015,2,1000172,8
2015,2,1000171,5
2015,2,1000170,144
2015,2,1000168,243
2015,2,1000167,187
2015,2,1000166,353
2015,2,1000165,1318
2015,2,1000164,79
2015,2,1000162,18
2015,2,1000161,563
2015,2,1000160,312
2015,2,1000159,320
2015,2,1000158,1296
2015,2,1000157,856
2015,2,1000156,135
2015,2,1000155,1703
2015,2,1000154,653
2015,2,1000153,515
2015,2,1000152,259
2015,2,1000151,434
2015,2,1000150,214
2015,2,1000149,421
2015,2,1000148,180
2015,2,1000147,129
2015,2,1000146,829
2015,2,1000145,105
2015,2,1000144,95
2015,2,1000143,8
2015,2,1000142,152
2015,2,1000141,224
2015,2,1000140,205
2015,2,1000139,892
2015,2,1000138,345
2015,2,1000137,297
2015,2,1000136,69
2015,2,1000135,230
2015,2,1000134,470
2015,2,1000133,516
2015,2,1000132,1723
2015,2,1000131,88
2015,2,1000130,313
2015,2,1000129,34
2015,2,1000128,67
2015,2,1000127,910
2015,2,1000126,73
2015,2,1000124,1840
2015,2,1000123,42
2015,2,1000122,107
2015,2,1000121,1776
2015,2,1000120,1314
2015,2,1000119,125
2015,2,1000118,3999
2015,2,1000117,152
2015,2,1000116,2213
2015,2,1000115,2044
2015,2,1000114,3779
2015,2,1000113,3350
2015,2,1000112,966
2015,2,1000111,232
2015,2,1000110,3171
2015,2,1000109,425
2015,2,1000108,2149
2015,2,1000107,603
2015,2,1000106,216
2015,2,1000105,1716
2015,2,1000104,1574
2015,2,1000103,164
2015,2,1000102,32
2015,2,1000101,8
2015,2,1000100,160
2015,2,1000099,352
2015,2,1000098,103
2015,2,1000097,30
2015,2,1000096,166
2015,2,1000095,774
2015,2,1000094,55
2015,2,1000093,105
2015,2,1000091,413
2015,2,1000090,383
2015,2,1000089,33
2015,2,1000088,15565
2015,2,1000087,174
2015,2,1000086,50
2015,2,1000085,47
2015,2,1000084,731
2015,2,1000082,440
2015,2,1000081,690
2015,2,1000080,6484
2015,2,1000079,4691
2015,2,1000078,1969
2015,2,1000077,4228
2015,2,1000076,1377
2015,2,1000075,245
2015,2,1000074,112
2015,2,1000073,790
2015,2,1000072,85
2015,2,1000071,1348
2015,2,1000070,510
2015,2,1000069,208
2015,2,1000068,894
2015,2,1000067,745
2015,2,1000066,2843
2015,2,1000065,923
2015,2,1000064,156
2015,2,1000063,1698
2015,2,1000062,50
2015,2,1000061,183
2015,2,1000060,138
2015,2,1000059,445
2015,2,1000058,262
2015,2,1000057,948
2015,2,1000056,2624
2015,2,1000055,303
2015,2,1000054,14
2015,2,1000053,29
2015,2,1000052,306
2015,2,1000051,2321
2015,2,1000050,282
2015,2,1000049,471
2015,2,1000048,2475
2015,2,1000047,914
2015,2,1000046,1829
2015,2,1000045,2878
2015,2,1000044,1097
2015,2,1000043,198
2015,2,1000042,1753
2015,2,1000041,3914
2015,2,1000040,1377
2015,2,1000039,35999
2015,2,1000037,972
2015,2,1000036,4444
2015,2,1000035,12
2015,2,1000034,4276
2015,2,1000033,888
2015,2,1000032,1303
2015,2,1000031,49
2015,2,1000030,378
2015,2,1000029,195
2015,2,1000028,1868
2015,2,1000026,168
