year,quarter,district,floatpop
2019,1,1000508,127263
2019,1,1000509,102469
2019,1,1000510,187747
2019,1,1000511,93385
2019,1,1000512,103334
2019,1,1000513,106160
2019,1,1000514,25217
2019,1,1000515,92739
2019,1,1000516,79152
2019,1,1000517,56679
2019,1,1000518,79721
2019,1,1000519,194905
2019,1,1000520,46860
2019,1,1000521,470725
2019,1,1000522,341515
2019,1,1000523,190706
2019,1,1000524,36524
2019,1,1000525,91991
2019,1,1000526,195659
2019,1,1000527,115237
2019,1,1000528,85283
2019,1,1000529,201418
2019,1,1000530,97166
2019,1,1000531,168611
2019,1,1000532,212616
2019,1,1000533,284268
2019,1,1000534,274234
2019,1,1000535,180698
2019,1,1000536,216325
2019,1,1000537,167153
2019,1,1000538,156963
2019,1,1000539,105311
2019,1,1000540,105376
2019,1,1000541,249933
2019,1,1000542,136492
2019,1,1000543,246074
2019,1,1000544,103295
2019,1,1000545,156390
2019,1,1000546,170191
2019,1,1000547,287922
2019,1,1000548,233731
2019,1,1000549,105996
2019,1,1000550,71288
2019,1,1000551,74747
2019,1,1000552,136337
2019,1,1000553,78131
2019,1,1000554,223712
2019,1,1000555,106334
2019,1,1000556,166316
2019,1,1000557,231869
2019,1,1000558,152860
2019,1,1000559,173751
2019,1,1000560,216953
2019,1,1000561,199392
2019,1,1000562,149222
2019,1,1000563,633085
2019,1,1000564,293651
2019,1,1000565,329399
2019,1,1000566,894957
2019,1,1000567,140165
2019,1,1000568,143128
2019,1,1000569,167665
2019,1,1000570,128976
2019,1,1000571,145973
2019,1,1000572,98508
2019,1,1000573,141246
2019,1,1000574,170610
2019,1,1000575,148195
2019,1,1000576,78050
2019,1,1000577,91728
2019,1,1000578,254772
2019,1,1000579,214486
2019,1,1000580,173480
2019,1,1000581,99981
2019,1,1000582,206777
2019,1,1000583,223930
2019,1,1000584,91741
2019,1,1000585,155629
2019,1,1000586,65185
2019,1,1000587,77835
2019,1,1000588,95258
2019,1,1000589,133757
2019,1,1000590,158306
2019,1,1000591,164281
2019,1,1000592,188989
2019,1,1000593,202866
2019,1,1000594,45932
2019,1,1000595,97170
2019,1,1000596,193404
2019,1,1000597,190616
2019,1,1000598,381237
2019,1,1000599,283270
2019,1,1000600,293411
2019,1,1000601,136903
2019,1,1000602,162192
2019,1,1000603,99755
2019,1,1000604,211726
2019,1,1000605,293930
2019,1,1000606,433027
2019,1,1000607,322386
2019,1,1000608,146553
2019,1,1000609,87747
2019,1,1000610,129767
2019,1,1000611,116321
2019,1,1000612,174301
2019,1,1000613,114871
2019,1,1000614,245797
2019,1,1000615,132341
2019,1,1000616,125280
2019,1,1000617,77416
2019,1,1000618,107483
2019,1,1000619,128445
2019,1,1000620,378100
2019,1,1000621,78622
2019,1,1000622,172348
2019,1,1000623,77463
2019,1,1000624,157901
2019,1,1000625,265834
2019,1,1000626,39987
2019,1,1000627,104870
2019,1,1000628,296936
2019,1,1000629,217738
2019,1,1000630,159156
2019,1,1000631,104278
2019,1,1000632,509238
2019,1,1000633,129330
2019,1,1000634,246885
2019,1,1000635,148329
2019,1,1000636,31472
2019,1,1000637,124906
2019,1,1000638,225918
2019,1,1000639,66007
2019,1,1000640,274698
2019,1,1000641,319021
2019,1,1000642,143498
2019,1,1000643,376423
2019,1,1000644,890867
2019,1,1000645,32073
2019,1,1000646,71640
2019,1,1000647,53071
2019,1,1000648,97169
2019,1,1000649,79337
2019,1,1000650,257763
2019,1,1000651,73522
2019,1,1000652,57637
2019,1,1000653,165099
2019,1,1000654,54490
2019,1,1000655,159137
2019,1,1000656,112255
2019,1,1000657,91504
2019,1,1000658,20680
2019,1,1000659,216916
2019,1,1000660,105715
2019,1,1000661,118984
2019,1,1000662,33181
2019,1,1000663,85547
2019,1,1000664,120073
2019,1,1000665,299105
2019,1,1000666,29917
2019,1,1000667,132757
2019,1,1000668,83678
2019,1,1000669,77292
2019,1,1000670,106143
2019,1,1000671,124000
2019,1,1000672,156672
2019,1,1000673,137726
2019,1,1000674,182453
2019,1,1000675,158713
2019,1,1000676,55544
2019,1,1000677,60101
2019,1,1000678,171020
2019,1,1000679,176013
2019,1,1000680,129802
2019,1,1000681,139292
2019,1,1000682,211089
2019,1,1000683,175466
2019,1,1000684,156345
2019,1,1000685,94909
2019,1,1000686,99578
2019,1,1000687,253066
2019,1,1000688,106595
2019,1,1000689,112075
2019,1,1000690,177914
2019,1,1000691,261165
2019,1,1000692,249845
2019,1,1000693,577683
2019,1,1000694,121727
2019,1,1000695,257355
2019,1,1000696,281930
2019,1,1000697,87850
2019,1,1000698,350192
2019,1,1000699,227790
2019,1,1000700,108070
2019,1,1000701,91680
2019,1,1000702,345707
2019,1,1000703,426263
2019,1,1000704,124348
2019,1,1000705,165829
2019,1,1000706,153656
2019,1,1000707,306375
2019,1,1000708,204296
2019,1,1000709,118631
2019,1,1000710,201891
2019,1,1000711,167561
2019,1,1000712,78455
2019,1,1000713,172303
2019,1,1000714,66823
2019,1,1000715,123969
2019,1,1000716,333529
2019,1,1000717,250644
2019,1,1000718,309558
2019,1,1000719,284405
2019,1,1000720,51572
2019,1,1000721,119634
2019,1,1000722,170667
2019,1,1000723,63386
2019,1,1000724,232750
2019,1,1000725,142097
2019,1,1000726,258096
2019,1,1000727,97263
2019,1,1000728,160386
2019,1,1000729,106758
2019,1,1000730,284604
2019,1,1000731,501716
2019,1,1000732,272438
2019,1,1000733,275262
2019,1,1000734,139120
2019,1,1000735,264640
2019,1,1000736,112132
2019,1,1000737,208320
2019,1,1000738,192299
2019,1,1000739,296735
2019,1,1000740,145188
2019,1,1000741,270603
2019,1,1000742,112475
2019,1,1000743,394062
2019,1,1000744,191686
2019,1,1000745,295522
2019,1,1000746,468813
2019,1,1000747,104104
2019,1,1000748,168419
2019,1,1000749,99455
2019,1,1000750,100404
2019,1,1000751,42159
2019,1,1000752,66503
2019,1,1000753,44273
2019,1,1000754,138856
2019,1,1000755,396292
2019,1,1000756,107627
2019,1,1000757,270814
2019,1,1000758,96958
2019,1,1000759,195599
2019,1,1000760,291849
2019,1,1000761,994060
2019,1,1000762,249339
2019,1,1000763,297557
2019,1,1000764,587747
2019,1,1000765,395269
2019,1,1000766,156100
2019,1,1000767,72202
2019,1,1000768,196600
2019,1,1000769,216549
2019,1,1000770,75851
2019,1,1000771,112931
2019,1,1000772,136489
2019,1,1000773,184157
2019,1,1000774,185718
2019,1,1000775,189055
2019,1,1000776,131079
2019,1,1000777,358533
2019,1,1000778,438659
2019,1,1000779,555322
2019,1,1000780,165058
2019,1,1000781,374391
2019,1,1000782,116741
2019,1,1000783,130906
2019,1,1000784,119624
2019,1,1000785,168011
2019,1,1000786,174633
2019,1,1000787,299403
2019,1,1000788,592422
2019,1,1000789,39686
2019,1,1000790,100770
2019,1,1000791,189495
2019,1,1000792,331823
2019,1,1000793,178315
2019,1,1000794,46824
2019,1,1000795,111129
2019,1,1000796,487843
2019,1,1000797,107286
2019,1,1000798,158151
2019,1,1000799,237073
2019,1,1000800,87484
2019,1,1000801,170859
2019,1,1000802,457477
2019,1,1000803,156683
2019,1,1000804,183615
2019,1,1000805,112976
2019,1,1000806,423002
2019,1,1000807,86582
2019,1,1000808,244856
2019,1,1000809,154259
2019,1,1000810,166830
2019,1,1000811,60849
2019,1,1000812,256033
2019,1,1000813,247210
2019,1,1000814,126694
2019,1,1000815,358572
2019,1,1000816,171276
2019,1,1000817,317565
2019,1,1000818,131056
2019,1,1000819,127933
2019,1,1000820,193047
2019,1,1000821,290492
2019,1,1000822,130272
2019,1,1000823,181116
2019,1,1000824,226911
2019,1,1000825,125129
2019,1,1000826,141443
2019,1,1000827,335571
2019,1,1000828,121528
2019,1,1000829,352353
2019,1,1000830,135413
2019,1,1000831,311128
2019,1,1000832,447797
2019,1,1000833,329690
2019,1,1000834,301461
2019,1,1000835,179148
2019,1,1000836,257014
2019,1,1000837,373801
2019,1,1000838,344383
2019,1,1000839,818134
2019,1,1000840,116664
2019,1,1000841,94756
2019,1,1000842,36995
2019,1,1000843,126854
2019,1,1000844,94187
2019,1,1000845,154632
2019,1,1000846,359835
2019,1,1000847,343848
2019,1,1000848,254654
2019,1,1000849,454976
2019,1,1000850,129901
2019,1,1000851,81327
2019,1,1000852,182434
2019,1,1000853,199732
2019,1,1000854,169609
2019,1,1000855,127662
2019,1,1000856,142201
2019,1,1000857,133456
2019,1,1000858,94206
2019,1,1000859,157310
2019,1,1000860,178117
2019,1,1000861,146328
2019,1,1000862,183652
2019,1,1000863,211144
2019,1,1000864,132861
2019,1,1000865,239519
2019,1,1000866,111856
2019,1,1000867,46730
2019,1,1000868,383631
2019,1,1000869,197675
2019,1,1000870,237656
2019,1,1000871,198105
2019,1,1000872,250026
2019,1,1000873,191051
2019,1,1000874,98968
2019,1,1000875,246069
2019,1,1000876,156871
2019,1,1000877,288394
2019,1,1000878,224770
2019,1,1000879,107640
2019,1,1000880,254494
2019,1,1000881,114655
2019,1,1000882,72187
2019,1,1000883,184496
2019,1,1000884,50406
2019,1,1000885,162260
2019,1,1000886,148749
2019,1,1000887,138321
2019,1,1000888,104327
2019,1,1000889,236552
2019,1,1000890,174403
2019,1,1000891,83903
2019,1,1000892,27239
2019,1,1000893,153317
2019,1,1000894,258819
2019,1,1000895,157917
2019,1,1000896,405825
2019,1,1000897,64463
2019,1,1000898,174363
2019,1,1000899,70507
2019,1,1000900,172858
2019,1,1000901,76528
2019,1,1000902,186201
2019,1,1000903,94288
2019,1,1000904,399955
2019,1,1000905,69375
2019,1,1000906,229043
2019,1,1000907,293285
2019,1,1000908,131192
2019,1,1000909,140095
2019,1,1000910,132974
2019,1,1000911,103493
2019,1,1000912,59562
2019,1,1000913,260765
2019,1,1000914,429548
2019,1,1000915,300447
2019,1,1000916,62635
2019,1,1000917,134827
2019,1,1000918,68190
2019,1,1000919,443016
2019,1,1000920,541432
2019,1,1000921,264485
2019,1,1000922,356984
2019,1,1000923,395768
2019,1,1000924,153528
2019,1,1000925,194048
2019,1,1000926,470935
2019,1,1000927,374640
2019,1,1000928,77482
2019,1,1000929,221017
2019,1,1000930,675036
2019,1,1000931,648477
2019,1,1000932,148443
2019,1,1000933,168154
2019,1,1000934,542868
2019,1,1000935,169247
2019,1,1000936,400911
2019,1,1000937,345404
2019,1,1000938,104421
2019,1,1000939,248187
2019,1,1000940,221609
2019,1,1000941,717720
2019,1,1000942,188207
2019,1,1000943,331107
2019,1,1000944,255775
2019,1,1000945,349422
2019,1,1000946,161932
2019,1,1000947,317253
2019,1,1000948,211404
2019,1,1000949,215071
2019,1,1000950,226480
2019,1,1000951,265453
2019,1,1000952,277026
2019,1,1000953,296957
2019,1,1000954,398026
2019,1,1000955,181052
2019,1,1000956,317707
2019,1,1000957,378874
2019,1,1000958,493335
2019,1,1000959,126941
2019,1,1000960,353782
2019,1,1000961,296197
2019,1,1000962,203662
2019,1,1000963,255076
2019,1,1000964,273625
2019,1,1000965,211227
2019,1,1000966,318295
2019,1,1000967,309569
2019,1,1000968,200955
2019,1,1000969,29367
2019,1,1000970,18511
2019,1,1000971,149325
2019,1,1000972,279422
2019,1,1000973,308715
2019,1,1000974,76233
2019,1,1000975,20154
2019,1,1000976,53791
2019,1,1000977,255507
2019,1,1000978,326925
2019,1,1000979,268202
2019,1,1000980,230524
2019,1,1000981,331337
2019,1,1000982,43115
2019,1,1000983,430105
2019,1,1000984,364875
2019,1,1000985,365510
2019,1,1000986,558456
2019,1,1000987,182985
2019,1,1000988,325183
2019,1,1000989,237893
2019,1,1000990,285317
2019,1,1000991,232891
2019,1,1000992,351141
2019,1,1000993,262431
2019,1,1000994,307471
2019,1,1000995,198830
2019,1,1000996,124002
2019,1,1000997,164956
2019,1,1000998,178721
2019,1,1000999,460621
2019,1,1001000,403302
2019,1,1001001,702516
2019,1,1001002,583220
2019,1,1001003,192586
2019,1,1001004,337140
2019,1,1001005,273375
2019,1,1001006,212943
2019,1,1001007,40429
2019,1,1001008,332500
2019,1,1001009,658713
2019,1,1001010,163042
2019,1,1001011,322950
2019,1,1001012,19141
2019,1,1001013,22877
2019,1,1001014,6233
2019,1,1001015,221549
2019,1,1001016,426407
2019,1,1001017,220730
2019,1,1001018,230427
2019,1,1001019,56677
2019,1,1001020,68484
2019,1,1001021,34106
2019,1,1001022,522883
2019,1,1001023,90016
2019,1,1001024,667910
2019,1,1001025,2296232
2019,1,1001026,26611
2019,1,1001027,303530
2019,1,1001028,251301
2019,1,1001029,37463
2019,1,1001030,520978
2019,1,1001031,1030607
2019,1,1001032,184398
2019,1,1001033,212997
2019,1,1001034,444291
2019,1,1001035,76271
2019,1,1001036,75758
2019,1,1001037,541146
2019,1,1001038,601887
2019,1,1001039,780812
2019,1,1001040,621640
2019,1,1001041,426541
2019,1,1001042,305626
2019,1,1001043,947384
2019,1,1001044,611517
2019,1,1001045,1423836
2019,1,1001046,886251
2019,1,1001047,169293
2019,1,1001048,387416
2019,1,1001049,280605
2019,1,1001050,1731739
2019,1,1001051,524819
2019,1,1001052,538529
2019,1,1001053,81731
2019,1,1001054,198642
2019,1,1001055,131406
2019,1,1001056,338438
2019,1,1001057,921325
2019,1,1001058,341173
2019,1,1001059,279275
2019,1,1001060,8887
2019,1,1001061,112713
2019,1,1001062,1309928
2019,1,1001063,407463
2019,1,1001064,35888
2019,1,1001065,75002
2019,1,1001066,1595243
2019,1,1001067,473703
2019,1,1001068,50353
2019,1,1001069,75813
2019,1,1001070,132913
2019,1,1001071,433906
2019,1,1001072,302655
2019,1,1001073,959556
2019,1,1001074,88003
2019,1,1001075,220088
2019,1,1001076,281662
2019,1,1001077,935778
2019,1,1001078,2729589
2019,1,1001079,17509
2019,1,1001080,69132
2019,1,1001081,766807
2019,1,1001082,2490355
2019,1,1001083,125550
2019,1,1001084,256176
2019,1,1001085,3805994
2019,1,1001086,27181
2019,1,1001087,759758
2019,1,1001088,654418
2019,1,1001089,221781
2019,1,1001090,273342
2019,1,1001091,144044
2019,1,1001092,958505
2019,1,1001093,1470226
2019,1,1001094,60791
2019,1,1001095,1422930
2019,1,1001096,816711
2019,1,1001097,23912
2019,1,1001098,663168
2019,1,1001099,775961
2019,1,1001100,140843
2019,1,1001101,348030
2019,1,1001102,88508
2019,1,1001103,50225
2019,1,1001104,131012
2019,1,1001105,645191
2019,1,1001106,108575
2019,1,1001107,881008
2019,1,1001108,122276
2019,1,1001109,941645
2019,1,1001110,360389
2019,1,1001111,477672
2019,1,1001112,132570
2019,1,1001113,71887
2019,1,1001114,144840
2019,1,1001115,338284
2019,1,1001116,81217
2019,1,1001117,664698
2019,1,1001118,81965
2019,1,1001119,1147889
2019,1,1001120,181398
2019,1,1001121,893072
2019,1,1001122,160306
2019,1,1001123,390620
2019,1,1001124,370314
2019,1,1001125,109733
2019,1,1001126,14309
2019,1,1001127,678692
2019,1,1001128,98945
2019,1,1001129,89569
2019,1,1001130,98112
2019,1,1001131,210052
2019,1,1001132,50985
2019,1,1001133,71493
2019,1,1001134,500309
2019,1,1001135,2383964
2019,1,1001136,194151
2019,1,1001137,59611
2019,1,1001138,536079
2019,1,1001139,439078
2019,1,1001140,723946
2019,1,1001141,1720205
2019,1,1001142,17047
2019,1,1001143,173501
2019,1,1001144,465381
2019,1,1001145,72651
2019,1,1001146,18382
2019,1,1001147,18909
2019,1,1001148,56567
2019,1,1001149,155970
2019,1,1001150,767188
2019,1,1001151,54323
2019,1,1001152,34489
2019,1,1001153,525516
2019,1,1001154,38887
2019,1,1001155,146124
2019,1,1001156,1119708
2019,1,1001157,497540
2019,1,1001158,219311
2019,1,1001159,160315
2019,1,1001160,369038
2019,1,1001161,87473
2019,1,1001162,448610
2019,1,1001163,1048244
2019,1,1001164,908381
2019,1,1001165,2292113
2019,1,1001166,1081124
2019,1,1001167,244553
2019,1,1001168,105936
2019,1,1001169,137557
2019,1,1001170,115087
2019,1,1001171,144754
2019,1,1001172,398502
2019,1,1001173,519986
2019,1,1001174,172081
2019,1,1001175,446684
2019,1,1001176,36651
2019,1,1001177,91081
2019,1,1001178,392446
2019,1,1001179,725031
2019,1,1001180,1764795
2019,1,1001181,268671
2019,1,1001182,6308594
2019,1,1001183,264750
2019,1,1001184,773409
2019,1,1001185,5298385
2019,1,1001186,1179386
2019,1,1001187,322796
2019,1,1001188,91750
2019,1,1001189,231561
2019,1,1001190,77496
2019,1,1001191,109809
2019,1,1001192,359047
2019,1,1001193,138613
2019,1,1001194,470859
2019,1,1001195,102389
2019,1,1001196,304587
2019,1,1001197,307146
2019,1,1001198,113447
2019,1,1001199,902159
2019,1,1001200,442114
2019,1,1001201,465887
2019,1,1001202,383536
2019,1,1001203,1336752
2019,1,1001204,768626
2019,1,1001205,419594
2019,1,1001206,951202
2019,1,1001207,721209
2019,1,1001208,501257
2019,1,1001209,473929
2019,1,1001210,269880
2019,1,1001211,357422
2019,1,1001212,168392
2019,1,1001213,1854585
2019,1,1001214,53996
2019,1,1001215,329637
2019,1,1001216,306897
2019,1,1001217,189532
2019,1,1001218,230414
2019,1,1001219,28713
2019,1,1001220,362132
2019,1,1001221,492294
2019,1,1001222,76145
2019,1,1001223,524774
2019,1,1001224,267075
2019,1,1001225,199958
2019,1,1001226,713798
2019,1,1001227,376903
2019,1,1001228,571680
2019,1,1001229,62948
2019,1,1001230,579379
2019,1,1001231,396175
2019,1,1001232,1392017
2019,1,1001233,211093
2019,1,1001234,389304
2019,1,1001235,89532
2019,1,1001236,183264
2019,1,1001237,132538
2019,1,1001238,1065191
2019,1,1001239,292807
2019,1,1001240,819725
2019,1,1001241,352752
2019,1,1001242,1120550
2019,1,1001243,374637
2019,1,1001244,821872
2019,1,1001245,1618261
2019,1,1001246,67360
2019,1,1001247,57926
2019,1,1001248,519012
2019,1,1001249,430209
2019,1,1001250,325225
2019,1,1001251,638290
2019,1,1001252,183089
2019,1,1001253,1441130
2019,1,1001254,2420962
2019,1,1001255,26229
2019,1,1001256,320384
2019,1,1001257,1967044
2019,1,1001258,22779
2019,1,1001259,215107
2019,1,1001260,843464
2019,1,1001261,517483
2019,1,1001262,560733
2019,1,1001263,1913733
2019,1,1001264,92865
2019,1,1001265,144402
2019,1,1001266,88042
2019,1,1001267,312324
2019,1,1001268,76008
2019,1,1001269,25770
2019,1,1001270,128465
2019,1,1001271,259049
2019,1,1001272,23810
2019,1,1001273,892971
2019,1,1001274,310105
2019,1,1001275,38196
2019,1,1001276,53458
2019,1,1001277,306804
2019,1,1001279,223443
2019,1,1001280,37960
2019,1,1001281,47504
2019,1,1001282,249236
2019,1,1001283,116564
2019,1,1001284,262564
2019,1,1001285,24865
2019,1,1001286,23124
2019,1,1001287,16037
2019,1,1001288,16218
2019,1,1001289,145777
2019,1,1001290,22444
2019,1,1001291,20712
2019,1,1001292,22305
2019,1,1001293,11531
2019,1,1001294,91863
2019,1,1001295,317173
2019,1,1001296,36349
2019,1,1001297,42772
2019,1,1001298,88376
2019,1,1001299,75479
2019,1,1001300,128824
2019,1,1001301,134444
2019,1,1001302,53780
2019,1,1001303,19080
2019,1,1001304,174507
2019,1,1001305,12265
2019,1,1001306,36316
2019,1,1001307,70982
2019,1,1001308,98204
2019,1,1001309,19842
2019,1,1001310,33695
2019,1,1001311,2967
2019,1,1001312,21168
2019,1,1001313,6835
2019,1,1001314,46897
2019,1,1001315,651
2019,1,1001316,417334
2019,1,1001317,29768
2019,1,1001318,52101
2019,1,1001319,6665
2019,1,1001320,69592
2019,1,1001321,61039
2019,1,1001322,51268
2019,1,1001323,50698
2019,1,1001324,8477
