year,quarter,district,resid_total,household_total,household_apt
2015,2,1001243,516,272,16
2015,2,1001242,968,508,0
2015,2,1001241,910,465,0
2015,2,1001240,612,314,0
2015,2,1001239,203,72,72
2015,2,1001238,2369,1080,754
2015,2,1001237,555,285,0
2015,2,1001236,198,116,0
2015,2,1001235,122,56,0
2015,2,1001234,997,510,0
2015,2,1001233,587,416,0
2015,2,1001232,1924,1355,0
2015,2,1001231,179,94,27
2015,2,1001230,592,416,149
2015,2,1001229,592,416,0
2015,2,1001228,393,229,0
2015,2,1001227,348,239,54
2015,2,1001226,1243,753,303
2015,2,1001225,627,351,74
2015,2,1001224,78,39,0
2015,2,1001223,1867,876,593
2015,2,1001222,693,380,240
2015,2,1001221,2609,1051,837
2015,2,1001220,1056,557,0
2015,2,1001219,158,72,0
2015,2,1001218,8,4,0
2015,2,1001217,8,4,0
2015,2,1001216,236,168,0
2015,2,1001213,6,6,0
2015,2,1001212,399,228,0
2015,2,1001211,6,4,0
2015,2,1001210,79,46,0
2015,2,1001209,50,24,0
2015,2,1001208,672,438,133
2015,2,1001207,86,52,0
2015,2,1001206,1039,460,176
2015,2,1001205,394,225,0
2015,2,1001204,160,107,0
2015,2,1001203,62,29,0
2015,2,1001202,100,58,0
2015,2,1001201,900,413,37
2015,2,1001200,200,98,0
2015,2,1001199,623,365,180
2015,2,1001198,1934,893,29
2015,2,1001197,1090,456,58
2015,2,1001196,348,196,59
2015,2,1001195,419,187,0
2015,2,1001194,504,201,0
2015,2,1001193,160,65,21
2015,2,1001192,630,350,0
2015,2,1001190,198,94,75
2015,2,1001189,667,308,14
2015,2,1001188,241,126,96
2015,2,1001187,318,187,0
2015,2,1001186,904,540,54
2015,2,1001185,1529,920,0
2015,2,1001184,62,36,0
2015,2,1001183,712,405,0
2015,2,1001182,8286,4545,160
2015,2,1001181,2014,1042,34
2015,2,1001180,1050,608,67
2015,2,1001179,3563,1481,365
2015,2,1001178,704,400,34
2015,2,1001177,14,8,0
2015,2,1001176,115,59,0
2015,2,1001175,2669,847,608
2015,2,1001174,1018,414,67
2015,2,1001173,3620,1274,211
2015,2,1001172,660,365,90
2015,2,1001171,85,44,0
2015,2,1001170,141,68,0
2015,2,1001169,868,569,0
2015,2,1001168,11,7,0
2015,2,1001166,4465,1818,971
2015,2,1001165,2875,1739,19
2015,2,1001164,833,332,0
2015,2,1001163,2112,979,656
2015,2,1001162,2184,1097,0
2015,2,1001160,2054,972,13
2015,2,1001159,295,134,0
2015,2,1001158,1179,505,103
2015,2,1001157,364,176,0
2015,2,1001156,3784,1501,1074
2015,2,1001155,990,472,0
2015,2,1001154,316,131,0
2015,2,1001153,1536,642,109
2015,2,1001152,140,54,54
2015,2,1001151,516,240,69
2015,2,1001150,1363,761,47
2015,2,1001149,464,240,0
2015,2,1001147,113,59,56
2015,2,1001146,221,123,0
2015,2,1001145,209,104,89
2015,2,1001144,1116,403,0
2015,2,1001143,492,251,0
2015,2,1001142,314,114,0
2015,2,1001141,3298,1286,238
2015,2,1001140,3612,1412,57
2015,2,1001139,1173,548,0
2015,2,1001138,827,335,62
2015,2,1001137,911,375,10
2015,2,1001136,1137,366,224
2015,2,1001135,6154,2678,189
2015,2,1001134,1224,446,0
2015,2,1001133,245,99,18
2015,2,1001132,683,325,0
2015,2,1001131,441,177,177
2015,2,1001130,167,67,46
2015,2,1001129,307,124,94
2015,2,1001128,730,295,191
2015,2,1001127,2430,877,445
2015,2,1001126,383,161,12
2015,2,1001125,457,184,114
2015,2,1001124,1220,737,0
2015,2,1001123,542,254,44
2015,2,1001122,877,319,196
2015,2,1001121,619,387,162
2015,2,1001120,507,205,20
2015,2,1001119,666,414,16
2015,2,1001118,206,80,80
2015,2,1001117,1081,611,0
2015,2,1001116,209,130,88
2015,2,1001115,183,89,0
2015,2,1001114,1743,711,19
2015,2,1001113,26,11,0
2015,2,1001112,169,84,0
2015,2,1001111,515,251,71
2015,2,1001110,3894,1323,944
2015,2,1001109,3733,1533,30
2015,2,1001108,721,412,266
2015,2,1001107,3175,1441,0
2015,2,1001106,135,66,0
2015,2,1001105,1610,670,67
2015,2,1001104,3,2,0
2015,2,1001102,1082,611,10
2015,2,1001101,1925,839,53
2015,2,1001100,125,73,0
2015,2,1001099,807,299,33
2015,2,1001098,3641,1574,341
2015,2,1001097,4157,1417,0
2015,2,1001096,1023,418,418
2015,2,1001095,4487,2554,258
2015,2,1001094,738,318,36
2015,2,1001093,2788,1324,9
2015,2,1001092,5075,2271,51
2015,2,1001091,493,166,0
2015,2,1001090,741,361,0
2015,2,1001089,68,41,0
2015,2,1001088,4554,1530,37
2015,2,1001087,2250,1356,28
2015,2,1001085,3321,1983,312
2015,2,1001084,1693,738,418
2015,2,1001083,484,214,14
2015,2,1001082,5143,2457,1069
2015,2,1001081,958,569,63
2015,2,1001080,258,115,0
2015,2,1001078,3214,1123,407
2015,2,1001077,1435,583,149
2015,2,1001076,384,170,0
2015,2,1001075,367,144,0
2015,2,1001074,523,230,225
2015,2,1001073,3423,2048,137
2015,2,1001072,1349,536,81
2015,2,1001071,1984,949,11
2015,2,1001070,549,186,83
2015,2,1001069,293,141,14
2015,2,1001068,129,45,0
2015,2,1001067,1307,551,386
2015,2,1001066,860,517,245
2015,2,1001065,181,48,0
2015,2,1001064,481,233,180
2015,2,1001063,880,303,49
2015,2,1001062,2465,984,570
2015,2,1001061,2767,1018,505
2015,2,1001059,193,77,0
2015,2,1001058,2597,1556,223
2015,2,1001057,1861,780,343
2015,2,1001056,423,167,157
2015,2,1001055,219,86,0
2015,2,1001054,204,54,54
2015,2,1001053,530,140,140
2015,2,1001052,1191,712,325
2015,2,1001051,2557,1050,920
2015,2,1001050,2768,1099,79
2015,2,1001049,2688,984,22
2015,2,1001048,1838,738,460
2015,2,1001047,2130,806,55
2015,2,1001046,2966,2079,286
2015,2,1001045,1551,621,31
2015,2,1001044,2534,1027,335
2015,2,1001043,2178,847,773
2015,2,1001042,872,357,56
2015,2,1001041,2243,1033,520
2015,2,1001040,1012,703,142
2015,2,1001039,3543,1437,462
2015,2,1001038,2297,1051,0
2015,2,1001037,2642,994,317
2015,2,1001036,489,186,0
2015,2,1001035,1680,544,15
2015,2,1001034,1286,534,146
2015,2,1001033,1033,432,352
2015,2,1001032,1992,1039,84
2015,2,1001031,221,119,86
2015,2,1001030,1157,423,46
2015,2,1001029,17,7,0
2015,2,1001028,1020,530,0
2015,2,1001027,2071,1186,99
2015,2,1001026,369,205,0
2015,2,1001025,3719,2063,837
2015,2,1001024,701,280,49
2015,2,1001023,899,514,0
2015,2,1001022,933,446,0
2015,2,1001021,538,306,0
2015,2,1001019,185,79,0
2015,2,1001018,3238,1491,0
2015,2,1001017,773,358,8
2015,2,1001016,2581,1518,0
2015,2,1001015,976,451,0
2015,2,1001014,148,68,0
2015,2,1001013,204,98,0
2015,2,1001012,31,15,0
2015,2,1001011,1024,412,61
2015,2,1001010,3048,1423,12
2015,2,1001009,4447,2096,25
2015,2,1001008,2700,1294,67
2015,2,1001007,3691,1344,0
2015,2,1001006,4080,1606,551
2015,2,1001005,3268,1290,143
2015,2,1001004,3676,1701,292
2015,2,1001003,2191,1028,278
2015,2,1001002,4411,1697,354
2015,2,1001001,5750,2500,660
2015,2,1001000,2265,893,83
2015,2,1000999,8355,4012,784
2015,2,1000998,2772,1134,176
2015,2,1000997,3078,1364,0
2015,2,1000996,1700,753,67
2015,2,1000995,3241,1442,19
2015,2,1000994,4027,1784,0
2015,2,1000993,1841,686,96
2015,2,1000992,3266,1176,684
2015,2,1000991,3971,1632,191
2015,2,1000990,3847,1592,481
2015,2,1000989,5182,2207,401
2015,2,1000988,5541,2178,331
2015,2,1000987,1765,697,212
2015,2,1000986,5237,2158,350
2015,2,1000985,7199,2943,137
2015,2,1000984,3752,1402,246
2015,2,1000983,3545,1323,757
2015,2,1000982,2246,818,0
2015,2,1000981,2434,935,324
2015,2,1000980,4064,1424,409
2015,2,1000979,4926,2081,136
2015,2,1000978,2923,1335,438
2015,2,1000977,2353,838,135
2015,2,1000976,4245,1466,0
2015,2,1000975,2124,846,30
2015,2,1000974,4604,1472,0
2015,2,1000973,4832,2071,101
2015,2,1000972,5190,2336,298
2015,2,1000971,3490,1590,0
2015,2,1000970,1476,505,0
2015,2,1000969,1623,521,192
2015,2,1000968,2177,890,93
2015,2,1000967,3155,1299,304
2015,2,1000966,2691,1160,0
2015,2,1000965,2892,1015,117
2015,2,1000964,3384,1351,67
2015,2,1000963,4734,2142,55
2015,2,1000962,2180,810,355
2015,2,1000961,2059,774,71
2015,2,1000960,3422,1362,80
2015,2,1000959,1842,730,291
2015,2,1000958,3220,1283,363
2015,2,1000957,3909,1459,363
2015,2,1000956,5997,2261,257
2015,2,1000955,6115,2145,160
2015,2,1000954,7388,3515,59
2015,2,1000953,7200,3287,312
2015,2,1000952,3666,1564,17
2015,2,1000951,5154,2281,326
2015,2,1000950,4813,2133,8
2015,2,1000949,3955,1802,11
2015,2,1000948,8338,3805,96
2015,2,1000947,6822,3107,65
2015,2,1000946,6399,2949,63
2015,2,1000945,7105,3285,15
2015,2,1000944,6981,3221,31
2015,2,1000943,2926,1349,90
2015,2,1000942,4523,1760,119
2015,2,1000941,3711,1302,391
2015,2,1000940,3233,1259,0
2015,2,1000939,1904,766,632
2015,2,1000938,1733,981,15
2015,2,1000937,412,179,123
2015,2,1000936,1742,848,109
2015,2,1000935,1031,396,0
2015,2,1000934,4124,2198,19
2015,2,1000933,3103,1650,80
2015,2,1000932,2355,789,0
2015,2,1000931,2718,1029,691
2015,2,1000930,5906,2392,487
2015,2,1000929,1205,523,99
2015,2,1000928,1596,595,17
2015,2,1000927,3316,1354,0
2015,2,1000926,1762,856,167
2015,2,1000925,2161,874,315
2015,2,1000924,1375,670,28
2015,2,1000923,2664,1276,293
2015,2,1000922,3341,1602,31
2015,2,1000921,2917,980,708
2015,2,1000920,4488,2155,66
2015,2,1000919,1824,482,426
2015,2,1000918,1609,655,25
2015,2,1000917,2980,1295,172
2015,2,1000916,2187,947,13
2015,2,1000915,538,235,61
2015,2,1000914,2970,1450,146
2015,2,1000913,1545,751,34
2015,2,1000912,2327,892,235
2015,2,1000911,884,359,36
2015,2,1000910,797,323,38
2015,2,1000909,1981,966,457
2015,2,1000908,1438,703,0
2015,2,1000907,1280,627,13
2015,2,1000906,2179,958,34
2015,2,1000905,1102,481,11
2015,2,1000904,7409,2996,195
2015,2,1000903,4058,1709,26
2015,2,1000902,1987,1192,185
2015,2,1000901,741,238,0
2015,2,1000900,2818,911,0
2015,2,1000899,864,383,15
2015,2,1000898,1798,1028,29
2015,2,1000897,1768,1005,0
2015,2,1000896,3323,1886,86
2015,2,1000895,1713,720,0
2015,2,1000894,2389,1433,75
2015,2,1000893,2358,884,569
2015,2,1000891,2159,909,32
2015,2,1000890,2966,1250,41
2015,2,1000889,3623,1524,64
2015,2,1000888,1831,1043,683
2015,2,1000887,1206,687,173
2015,2,1000886,1697,955,26
2015,2,1000885,3001,1209,167
2015,2,1000884,2407,882,157
2015,2,1000883,1804,725,432
2015,2,1000882,1506,560,294
2015,2,1000881,1821,758,24
2015,2,1000880,4541,1892,309
2015,2,1000879,3159,1260,78
2015,2,1000878,5403,2406,31
2015,2,1000877,3982,1779,42
2015,2,1000876,2163,986,14
2015,2,1000875,4498,1819,434
2015,2,1000874,5434,2148,27
2015,2,1000873,1106,462,354
2015,2,1000872,3265,1301,80
2015,2,1000871,1389,543,12
2015,2,1000870,2771,1076,327
2015,2,1000869,4242,1648,64
2015,2,1000868,2318,1034,16
2015,2,1000867,303,109,0
2015,2,1000866,1886,680,61
2015,2,1000865,1128,473,113
2015,2,1000864,1308,487,26
2015,2,1000863,2164,815,65
2015,2,1000862,1964,827,26
2015,2,1000861,1454,587,15
2015,2,1000860,1741,639,68
2015,2,1000859,1641,754,55
2015,2,1000858,1088,432,0
2015,2,1000857,2023,935,62
2015,2,1000856,2975,1365,85
2015,2,1000855,1275,461,73
2015,2,1000854,4238,1553,34
2015,2,1000853,1280,499,11
2015,2,1000852,2988,1098,201
2015,2,1000851,2935,1352,121
2015,2,1000850,1459,612,147
2015,2,1000849,2259,913,561
2015,2,1000848,1543,622,162
2015,2,1000847,1369,490,303
2015,2,1000846,3559,1626,79
2015,2,1000845,3227,1186,110
2015,2,1000844,1458,537,35
2015,2,1000843,4709,2556,0
2015,2,1000842,1932,705,127
2015,2,1000841,2064,733,0
2015,2,1000840,1263,549,279
2015,2,1000839,2823,1766,0
2015,2,1000838,3169,1969,29
2015,2,1000837,6977,3642,0
2015,2,1000836,3366,1789,19
2015,2,1000835,4142,1632,20
2015,2,1000834,2056,1141,83
2015,2,1000833,2101,1132,0
2015,2,1000832,3741,1947,64
2015,2,1000831,4357,2178,69
2015,2,1000830,1597,794,27
2015,2,1000829,1959,983,158
2015,2,1000828,2135,1159,0
2015,2,1000827,1006,568,0
2015,2,1000826,3703,1761,28
2015,2,1000825,2220,808,171
2015,2,1000824,4600,2418,98
2015,2,1000823,2833,1374,0
2015,2,1000822,2315,1199,95
2015,2,1000821,2210,1529,118
2015,2,1000820,2320,1619,0
2015,2,1000819,2761,1442,0
2015,2,1000818,1902,993,0
2015,2,1000817,3703,1982,0
2015,2,1000816,4445,2763,107
2015,2,1000815,3504,2439,131
2015,2,1000814,3697,1713,144
2015,2,1000813,6175,3333,38
2015,2,1000812,4842,2034,476
2015,2,1000811,4839,2231,0
2015,2,1000810,4126,2176,19
2015,2,1000809,1727,723,70
2015,2,1000808,5110,2134,67
2015,2,1000807,4246,1738,397
2015,2,1000806,2068,1284,8
2015,2,1000805,2627,1650,0
2015,2,1000804,2163,995,0
2015,2,1000803,1867,856,139
2015,2,1000802,1479,687,35
2015,2,1000801,2761,1253,28
2015,2,1000800,1954,929,51
2015,2,1000799,2146,1213,33
2015,2,1000798,2639,1141,61
2015,2,1000797,3809,1967,22
2015,2,1000796,3107,1600,19
2015,2,1000795,3899,1599,187
2015,2,1000794,2670,1078,8
2015,2,1000793,2945,1209,38
2015,2,1000792,2037,1057,11
2015,2,1000791,2678,1134,151
2015,2,1000790,3783,1604,44
2015,2,1000789,3133,1329,0
2015,2,1000788,4349,2141,48
2015,2,1000787,5942,2506,22
2015,2,1000786,3923,1446,163
2015,2,1000785,3076,2101,51
2015,2,1000784,4963,2565,18
2015,2,1000783,2333,1043,675
2015,2,1000782,1761,921,695
2015,2,1000781,1552,863,0
2015,2,1000780,4295,2448,293
2015,2,1000779,2594,1152,16
2015,2,1000778,2615,1151,27
2015,2,1000777,2810,1502,0
2015,2,1000776,2302,1234,0
2015,2,1000775,366,160,18
2015,2,1000774,2268,888,736
2015,2,1000773,2915,1159,232
2015,2,1000772,3884,1509,13
2015,2,1000771,3309,1282,192
2015,2,1000770,2369,924,171
2015,2,1000769,1582,634,186
2015,2,1000768,6825,2766,0
2015,2,1000767,2327,897,0
2015,2,1000766,1080,419,0
2015,2,1000765,637,284,0
2015,2,1000764,499,229,0
2015,2,1000763,405,177,0
2015,2,1000762,4077,1823,0
2015,2,1000761,2405,1080,11
2015,2,1000760,4098,1824,347
2015,2,1000759,4267,1907,155
2015,2,1000758,1647,744,27
2015,2,1000757,4354,1866,168
2015,2,1000756,2731,1165,17
2015,2,1000755,1344,646,0
2015,2,1000754,2383,1016,166
2015,2,1000753,4358,1817,8
2015,2,1000752,3363,1615,24
2015,2,1000751,2189,911,0
2015,2,1000750,1832,753,214
2015,2,1000749,3101,1460,0
2015,2,1000748,3468,1567,12
2015,2,1000747,2401,1059,19
2015,2,1000746,4415,1854,575
2015,2,1000745,1768,731,0
2015,2,1000744,3010,1257,153
2015,2,1000743,3835,1845,113
2015,2,1000742,3657,1432,18
2015,2,1000741,3865,1509,38
2015,2,1000740,841,341,228
2015,2,1000739,2224,1063,5
2015,2,1000738,4187,1655,138
2015,2,1000737,5079,2018,83
2015,2,1000736,3664,1866,0
2015,2,1000735,4206,1719,52
2015,2,1000734,1831,711,16
2015,2,1000733,3197,1313,0
2015,2,1000732,3904,1743,90
2015,2,1000731,2210,1085,117
2015,2,1000730,2654,1352,0
2015,2,1000729,2072,903,28
2015,2,1000728,1643,980,0
2015,2,1000727,3229,1540,99
2015,2,1000726,2952,1389,0
2015,2,1000725,2908,1421,341
2015,2,1000724,3108,1313,500
2015,2,1000723,1046,425,0
2015,2,1000722,2817,1190,18
2015,2,1000721,3036,1211,722
2015,2,1000720,1191,469,178
2015,2,1000719,3478,1375,786
2015,2,1000718,4668,2026,0
2015,2,1000717,3342,1464,76
2015,2,1000716,5679,2639,245
2015,2,1000715,1675,782,0
2015,2,1000714,3725,1600,31
2015,2,1000713,1714,702,100
2015,2,1000712,3687,1576,660
2015,2,1000711,1926,738,95
2015,2,1000710,4128,1610,71
2015,2,1000709,1076,462,0
2015,2,1000708,1532,757,15
2015,2,1000707,2680,1286,0
2015,2,1000706,1773,902,0
2015,2,1000705,998,512,0
2015,2,1000704,2496,1181,84
2015,2,1000703,3149,1497,0
2015,2,1000702,2597,1260,206
2015,2,1000701,2013,845,0
2015,2,1000700,3080,1118,0
2015,2,1000699,4448,2136,0
2015,2,1000698,3630,1537,19
2015,2,1000697,1340,643,0
2015,2,1000696,2399,974,32
2015,2,1000695,2639,1078,116
2015,2,1000694,2746,1124,146
2015,2,1000693,3774,1534,298
2015,2,1000692,3394,1450,493
2015,2,1000691,4167,1791,42
2015,2,1000690,2628,1131,5
2015,2,1000689,1502,638,184
2015,2,1000688,928,431,45
2015,2,1000687,2563,1553,101
2015,2,1000686,454,173,0
2015,2,1000685,1004,374,0
2015,2,1000684,1877,703,0
2015,2,1000683,1728,823,0
2015,2,1000682,4676,2079,79
2015,2,1000681,6863,2906,55
2015,2,1000680,2819,1118,0
2015,2,1000679,1164,489,328
2015,2,1000678,4567,1804,28
2015,2,1000677,2405,966,0
2015,2,1000676,3064,1225,107
2015,2,1000675,1933,1128,154
2015,2,1000674,3713,1632,239
2015,2,1000673,4895,2234,52
2015,2,1000672,848,371,36
2015,2,1000671,3849,1670,56
2015,2,1000670,1690,990,0
2015,2,1000669,1623,747,304
2015,2,1000668,962,454,98
2015,2,1000667,4131,1839,91
2015,2,1000666,750,335,11
2015,2,1000665,3820,1647,116
2015,2,1000664,2939,1269,0
2015,2,1000663,2564,1148,22
2015,2,1000662,1732,690,180
2015,2,1000661,2842,1143,47
2015,2,1000660,2124,945,34
2015,2,1000659,2335,1361,20
2015,2,1000658,5868,2342,0
2015,2,1000657,2492,1143,0
2015,2,1000656,2436,975,37
2015,2,1000655,2194,1251,119
2015,2,1000654,1232,590,19
2015,2,1000653,841,315,299
2015,2,1000652,1369,541,184
2015,2,1000651,1639,905,0
2015,2,1000650,3918,1457,54
2015,2,1000649,1796,626,0
2015,2,1000648,2866,1247,677
2015,2,1000647,785,304,0
2015,2,1000646,1610,623,9
2015,2,1000645,1473,564,19
2015,2,1000644,2642,1211,65
2015,2,1000643,4177,1914,90
2015,2,1000642,1384,749,0
2015,2,1000641,1944,955,310
2015,2,1000640,1982,911,487
2015,2,1000639,1252,456,442
2015,2,1000638,4146,1998,368
2015,2,1000637,1330,635,0
2015,2,1000636,2404,832,0
2015,2,1000635,2191,961,10
2015,2,1000634,4335,1895,275
2015,2,1000633,1063,525,0
2015,2,1000632,7884,3816,1663
2015,2,1000631,4206,2210,167
2015,2,1000630,3191,1554,128
2015,2,1000629,1909,935,19
2015,2,1000628,2449,1210,19
2015,2,1000627,1918,924,45
2015,2,1000626,1534,774,0
2015,2,1000625,1279,559,349
2015,2,1000624,3478,1325,684
2015,2,1000623,5589,2223,13
2015,2,1000622,2965,1201,46
2015,2,1000621,3194,1299,24
2015,2,1000620,1028,385,200
2015,2,1000619,4314,1751,0
2015,2,1000618,2297,937,0
2015,2,1000617,5461,2313,61
2015,2,1000616,2885,1087,59
2015,2,1000615,2560,940,35
2015,2,1000614,1010,401,173
2015,2,1000613,3222,1172,1104
2015,2,1000612,2419,909,157
2015,2,1000611,4372,1576,107
2015,2,1000610,6879,2481,86
2015,2,1000609,5407,2037,55
2015,2,1000608,4478,2065,569
2015,2,1000607,2204,909,378
2015,2,1000606,3140,1311,116
2015,2,1000605,4584,1625,69
2015,2,1000604,2540,1071,114
2015,2,1000603,3281,1256,113
2015,2,1000602,6181,2376,19
2015,2,1000601,4953,2123,10
2015,2,1000600,2874,1231,171
2015,2,1000599,1810,871,333
2015,2,1000598,4982,1781,931
2015,2,1000597,2580,889,510
2015,2,1000596,4320,1479,1395
2015,2,1000595,1408,505,62
2015,2,1000594,1530,572,550
2015,2,1000593,4822,1821,723
2015,2,1000592,3092,1153,468
2015,2,1000591,3899,1728,907
2015,2,1000590,4053,1854,0
2015,2,1000589,2547,1130,48
2015,2,1000588,1566,656,121
2015,2,1000587,3278,1215,205
2015,2,1000586,2359,882,253
2015,2,1000585,3243,1216,47
2015,2,1000584,3952,1634,24
2015,2,1000583,3757,1738,106
2015,2,1000582,4113,1764,0
2015,2,1000581,2663,1153,132
2015,2,1000580,3775,1747,55
2015,2,1000579,3110,1177,437
2015,2,1000578,3851,1332,490
2015,2,1000577,3232,1494,0
2015,2,1000576,3012,1389,225
2015,2,1000575,1003,357,117
2015,2,1000574,246,88,0
2015,2,1000573,2080,856,15
2015,2,1000572,3749,1557,163
2015,2,1000571,3853,1706,37
2015,2,1000570,3117,1383,83
2015,2,1000569,2790,1209,44
2015,2,1000568,2942,1326,116
2015,2,1000567,5200,2320,68
2015,2,1000566,3575,1571,243
2015,2,1000565,3497,1583,92
2015,2,1000564,1838,886,408
2015,2,1000563,1425,684,277
2015,2,1000562,3859,1370,276
2015,2,1000561,2878,1023,258
2015,2,1000560,3415,1316,199
2015,2,1000559,861,323,134
2015,2,1000558,6271,2448,95
2015,2,1000557,2340,1123,109
2015,2,1000556,7289,3168,166
2015,2,1000555,3255,1571,280
2015,2,1000554,4750,2294,98
2015,2,1000553,3078,1485,167
2015,2,1000552,3794,1837,43
2015,2,1000551,1565,585,109
2015,2,1000550,2505,945,345
2015,2,1000549,4083,1677,0
2015,2,1000548,3848,1427,192
2015,2,1000547,3823,1424,461
2015,2,1000546,10206,3885,18
2015,2,1000545,5279,1990,56
2015,2,1000544,760,251,29
2015,2,1000543,622,210,81
2015,2,1000542,4051,1535,43
2015,2,1000541,3696,1563,182
2015,2,1000540,619,204,24
2015,2,1000539,2681,935,537
2015,2,1000538,3739,1311,679
2015,2,1000537,4291,1823,51
2015,2,1000536,5618,2380,120
2015,2,1000535,2235,980,99
2015,2,1000534,5674,1982,892
2015,2,1000533,3884,1249,247
2015,2,1000532,2156,708,447
2015,2,1000531,2638,859,369
2015,2,1000530,1892,684,46
2015,2,1000529,4478,1618,91
2015,2,1000528,2543,1035,96
2015,2,1000527,4162,1609,29
2015,2,1000526,2424,925,175
2015,2,1000525,2320,833,47
2015,2,1000524,1304,499,21
2015,2,1000523,2293,868,147
2015,2,1000522,3104,1339,157
2015,2,1000521,2505,1074,125
2015,2,1000520,1176,371,170
2015,2,1000519,3560,1148,315
2015,2,1000518,1439,513,164
2015,2,1000517,611,225,201
2015,2,1000516,2667,1122,95
2015,2,1000515,4942,2031,20
2015,2,1000514,1704,779,0
2015,2,1000513,3192,1456,12
2015,2,1000512,4036,1500,66
2015,2,1000511,3861,1618,97
2015,2,1000510,3506,1490,339
2015,2,1000509,3926,1664,425
2015,2,1000508,4042,1711,32
2015,2,1000507,3261,1469,29
2015,2,1000506,3994,1677,16
2015,2,1000505,834,338,0
2015,2,1000504,1988,1131,15
2015,2,1000503,2500,1178,0
2015,2,1000502,3808,1460,127
2015,2,1000501,3299,1288,300
2015,2,1000500,2251,981,0
2015,2,1000499,2516,1381,31
2015,2,1000498,2773,1211,18
2015,2,1000497,1858,1047,76
2015,2,1000496,2716,1263,0
2015,2,1000495,1085,617,81
2015,2,1000494,783,448,0
2015,2,1000493,1668,785,52
2015,2,1000492,3066,1423,92
2015,2,1000491,818,462,19
